task_id,domain,difficulty,agent,model,trial,cc_precision,cc_recall,cc_f1,success_f1,failure_f1,required_observation_recall,overconstraint_rate,underspecification_rate,donespec_valid,near_miss_detection_rate,near_miss_false_accept_rate,valid_accept_rate,verifier_robustness_balanced_accuracy,task_success,own_spec_pass,spec_action_consistency,self_violation_rate,quadrant
sheet_db_022,sheet_db,L2,spec_first,deepseek_v4_flash,0,1.0,0.9090909090909091,0.9523809523809523,1.0,0.6666666666666666,1.0,0.0,0.09090909090909091,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
sheet_db_021,sheet_db,L2,spec_first,deepseek_v4_flash,0,1.0,0.9090909090909091,0.9523809523809523,1.0,0.6666666666666666,1.0,0.0,0.09090909090909091,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
file_doc_022,file_doc,L2,spec_first,deepseek_v4_flash,0,1.0,0.9090909090909091,0.9523809523809523,1.0,0.6666666666666666,1.0,0.0,0.09090909090909091,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
calendar_021,calendar,L2,spec_first,deepseek_v4_flash,0,1.0,0.9090909090909091,0.9523809523809523,1.0,0.6666666666666666,1.0,0.0,0.09090909090909091,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
calendar_022,calendar,L2,spec_first,deepseek_v4_flash,0,1.0,0.9090909090909091,0.9523809523809523,1.0,0.6666666666666666,1.0,0.0,0.09090909090909091,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
sheet_db_029,sheet_db,L2,plan_first,deepseek_v4_pro,0,1.0,0.6363636363636364,0.7777777777777778,0.7272727272727273,1.0,0.5,0.0,0.36363636363636365,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
crm_workflow_024,crm_workflow,L2,spec_first,deepseek_v4_flash,0,1.0,0.6363636363636364,0.7777777777777778,0.7272727272727273,0.6666666666666666,1.0,0.0,0.36363636363636365,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
crm_workflow_026,crm_workflow,L2,plan_first,deepseek_v4_pro,0,1.0,0.9090909090909091,0.9523809523809523,1.0,0.6666666666666666,1.0,0.0,0.09090909090909091,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
file_doc_023,file_doc,L2,plan_first,deepseek_v4_pro,0,1.0,0.7272727272727273,0.8421052631578948,0.8333333333333333,0.6666666666666666,1.0,0.0,0.2727272727272727,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
crm_workflow_021,crm_workflow,L2,plan_first,deepseek_v4_pro,0,1.0,0.9090909090909091,0.9523809523809523,1.0,0.6666666666666666,1.0,0.0,0.09090909090909091,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
file_doc_026,file_doc,L2,spec_first,deepseek_v4_flash,0,1.0,0.7272727272727273,0.8421052631578948,0.8333333333333333,0.6666666666666666,1.0,0.0,0.2727272727272727,1.0,0.6,0.4,1.0,0.8,0.0,1.0,1.0,0.0,good_spec_bad_execution
file_doc_026,file_doc,L2,plan_first,deepseek_v4_pro,0,1.0,0.7272727272727273,0.8421052631578948,0.8333333333333333,0.6666666666666666,1.0,0.0,0.2727272727272727,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
file_doc_024,file_doc,L2,spec_first,deepseek_v4_flash,0,1.0,0.9090909090909091,0.9523809523809523,1.0,0.6666666666666666,1.0,0.0,0.09090909090909091,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
sheet_db_024,sheet_db,L2,plan_first,deepseek_v4_pro,0,1.0,0.9090909090909091,0.9523809523809523,1.0,0.6666666666666666,1.0,0.0,0.09090909090909091,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
crm_workflow_025,crm_workflow,L2,spec_first,deepseek_v4_flash,0,1.0,0.9090909090909091,0.9523809523809523,1.0,0.6666666666666666,1.0,0.0,0.09090909090909091,1.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,1.0,good_spec_bad_execution
