model,provider_model,agent,input_tokens,output_tokens,latency_s,attempts,token_estimated,estimated_cost_usd
deepseek_v4_flash,deepseek-v4-flash,spec_first,474,1836,29.271080200000142,1,False,0.0005804400000000001
deepseek_v4_flash,deepseek-v4-flash,spec_first,469,1200,18.042568400000164,1,False,0.0004016600000000001
deepseek_v4_flash,deepseek-v4-flash,spec_first,447,2233,34.40613479999956,1,False,0.00068782
deepseek_v4_flash,deepseek-v4-flash,spec_first,442,1247,19.24126410000099,1,False,0.00041104
deepseek_v4_pro,deepseek-v4-pro,plan_first,449,2308,71.62678509999932,1,False,0.002203275
deepseek_v4_flash,deepseek-v4-flash,spec_first,454,2400,35.79324919999999,1,False,0.0007355600000000001
deepseek_v4_flash,deepseek-v4-flash,spec_first,468,1307,19.201543900000615,1,False,0.00043148000000000004
deepseek_v4_flash,deepseek-v4-flash,spec_first,452,1437,22.924001800000042,1,False,0.00046564
deepseek_v4_flash,deepseek-v4-flash,spec_first,447,1544,23.242803899998762,1,False,0.0004949
deepseek_v4_flash,deepseek-v4-flash,spec_first,454,1766,27.91832969999996,1,False,0.0005580400000000001
deepseek_v4_flash,deepseek-v4-flash,spec_first,456,2204,34.31194920000053,1,False,0.00068096
deepseek_v4_flash,deepseek-v4-flash,spec_first,457,2400,35.4427609000013,1,False,0.0007359800000000001
deepseek_v4_pro,deepseek-v4-pro,spec_first,457,1069,33.384595499999705,1,False,0.001128825
deepseek_v4_pro,deepseek-v4-pro,spec_first,474,2400,64.87528170000041,1,False,0.00229419
deepseek_v4_pro,deepseek-v4-pro,spec_first,455,2022,60.634146400001555,1,False,0.001957065
deepseek_v4_pro,deepseek-v4-pro,spec_first,447,1613,51.13209330000063,1,False,0.001597755
deepseek_v4_pro,deepseek-v4-pro,spec_first,454,1834,57.420204100000774,1,False,0.00179307
deepseek_v4_pro,deepseek-v4-pro,spec_first,454,2400,75.87220789999992,1,False,0.00228549
deepseek_v4_pro,deepseek-v4-pro,spec_first,442,2400,76.04563269999926,1,False,0.00228027
deepseek_v4_pro,deepseek-v4-pro,spec_first,460,2400,64.09986879999997,1,False,0.0022881
deepseek_v4_pro,deepseek-v4-pro,spec_first,447,2247,69.21324880000066,1,False,0.002149335
deepseek_v4_pro,deepseek-v4-pro,spec_first,457,1305,40.88348810000025,1,False,0.001334145
deepseek_v4_pro,deepseek-v4-pro,spec_first,470,2400,63.412171600000875,1,False,0.0022924499999999997
deepseek_v4_pro,deepseek-v4-pro,spec_first,448,1543,47.37061270000049,1,False,0.00153729
deepseek_v4_pro,deepseek-v4-pro,spec_first,442,2400,75.0129405000007,1,False,0.00228027
deepseek_v4_pro,deepseek-v4-pro,spec_first,446,2400,74.12951059999978,1,False,0.00228201
deepseek_v4_pro,deepseek-v4-pro,spec_first,452,2400,75.38055070000155,1,False,0.00228462
deepseek_v4_pro,deepseek-v4-pro,spec_first,471,2400,73.25857499999984,1,False,0.002292885
deepseek_v4_pro,deepseek-v4-pro,spec_first,455,2400,74.46545890000016,1,False,0.0022859250000000003
deepseek_v4_pro,deepseek-v4-pro,spec_first,445,2400,71.31301370000074,1,False,0.0022815749999999997
deepseek_v4_pro,deepseek-v4-pro,spec_first,455,2400,74.61850159999995,1,False,0.0022859250000000003
deepseek_v4_pro,deepseek-v4-pro,spec_first,445,2122,65.67848549999871,1,False,0.002039715
deepseek_v4_pro,deepseek-v4-pro,spec_first,456,2400,74.55533519999881,1,False,0.0022863600000000003
deepseek_v4_pro,deepseek-v4-pro,spec_first,449,2400,75.15547599999991,1,False,0.002283315
deepseek_v4_pro,deepseek-v4-pro,spec_first,466,2400,72.69061860000147,1,False,0.00229071
