model,agent,task_id,k,task_success_pass_at_k,donespec_valid_pass_at_k,all_trials_consistent_success
deepseek_v4_flash,direct,file_doc_027,1,0.0,1.0,1.0
deepseek_v4_flash,direct,file_doc_028,1,0.0,1.0,1.0
deepseek_v4_flash,direct,file_doc_029,1,0.0,1.0,1.0
deepseek_v4_flash,direct,file_doc_030,1,0.0,1.0,1.0
deepseek_v4_flash,direct,sheet_db_021,1,0.0,1.0,1.0
deepseek_v4_flash,direct,sheet_db_022,1,0.0,1.0,1.0
deepseek_v4_flash,direct,sheet_db_023,1,0.0,1.0,1.0
deepseek_v4_flash,direct,sheet_db_024,1,0.0,1.0,1.0
deepseek_v4_flash,direct,sheet_db_025,1,0.0,1.0,1.0
deepseek_v4_flash,direct,sheet_db_026,1,0.0,1.0,1.0
deepseek_v4_flash,direct,sheet_db_027,1,0.0,1.0,1.0
deepseek_v4_flash,direct,sheet_db_028,1,0.0,1.0,1.0
deepseek_v4_flash,direct,sheet_db_029,1,0.0,1.0,1.0
deepseek_v4_flash,direct,sheet_db_030,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,calendar_021,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,calendar_022,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,calendar_023,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,calendar_024,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,calendar_025,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,calendar_026,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,calendar_027,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,calendar_028,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,calendar_029,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,calendar_030,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,crm_workflow_021,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,crm_workflow_022,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,crm_workflow_023,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,crm_workflow_024,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,crm_workflow_025,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,crm_workflow_026,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,crm_workflow_027,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,crm_workflow_028,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,crm_workflow_029,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,crm_workflow_030,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,email_021,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,email_022,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,email_023,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,email_024,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,email_025,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,email_026,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,email_027,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,email_028,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,email_029,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,email_030,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,file_doc_021,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,file_doc_022,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,file_doc_023,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,file_doc_024,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,file_doc_025,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,file_doc_026,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,file_doc_027,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,file_doc_028,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,file_doc_029,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,file_doc_030,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,sheet_db_021,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,sheet_db_022,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,sheet_db_023,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,sheet_db_024,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,sheet_db_025,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,sheet_db_026,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,sheet_db_027,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,sheet_db_028,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,sheet_db_029,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first,sheet_db_030,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,calendar_021,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,calendar_022,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,calendar_023,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,calendar_024,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,calendar_025,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first,calendar_026,1,0.0,0.0,1.0
deepseek_v4_flash,spec_first,calendar_027,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first,calendar_028,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,calendar_029,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,calendar_030,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,crm_workflow_021,1,0.0,0.0,1.0
deepseek_v4_flash,spec_first,crm_workflow_022,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,crm_workflow_023,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,crm_workflow_024,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,crm_workflow_025,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,crm_workflow_026,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first,crm_workflow_027,1,0.0,0.0,1.0
deepseek_v4_flash,spec_first,crm_workflow_028,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first,crm_workflow_029,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,crm_workflow_030,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first,email_021,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,email_022,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,email_023,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,email_024,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,email_025,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,email_026,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,email_027,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,email_028,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,email_029,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first,email_030,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first,file_doc_021,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,file_doc_022,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,file_doc_023,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,file_doc_024,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,file_doc_025,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,file_doc_026,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,file_doc_027,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,file_doc_028,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,file_doc_029,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,file_doc_030,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,sheet_db_021,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,sheet_db_022,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,sheet_db_023,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,sheet_db_024,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,sheet_db_025,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,sheet_db_026,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,sheet_db_027,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,sheet_db_028,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,sheet_db_029,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first,sheet_db_030,1,0.0,1.0,1.0
deepseek_v4_pro,direct,calendar_021,1,0.0,1.0,1.0
deepseek_v4_pro,direct,calendar_022,1,0.0,0.0,1.0
deepseek_v4_pro,direct,calendar_023,1,0.0,1.0,1.0
deepseek_v4_pro,direct,calendar_024,1,0.0,1.0,1.0
deepseek_v4_pro,direct,calendar_025,1,0.0,1.0,1.0
deepseek_v4_pro,direct,calendar_026,1,0.0,1.0,1.0
deepseek_v4_pro,direct,calendar_027,1,0.0,1.0,1.0
deepseek_v4_pro,direct,calendar_028,1,0.0,1.0,1.0
deepseek_v4_pro,direct,calendar_029,1,0.0,1.0,1.0
deepseek_v4_pro,direct,calendar_030,1,0.0,1.0,1.0
deepseek_v4_pro,direct,crm_workflow_021,1,0.0,1.0,1.0
deepseek_v4_pro,direct,crm_workflow_022,1,0.0,1.0,1.0
deepseek_v4_pro,direct,crm_workflow_023,1,0.0,1.0,1.0
deepseek_v4_pro,direct,crm_workflow_024,1,0.0,1.0,1.0
deepseek_v4_pro,direct,crm_workflow_025,1,0.0,1.0,1.0
deepseek_v4_pro,direct,crm_workflow_026,1,0.0,1.0,1.0
deepseek_v4_pro,direct,crm_workflow_027,1,0.0,1.0,1.0
deepseek_v4_pro,direct,crm_workflow_028,1,0.0,1.0,1.0
deepseek_v4_pro,direct,crm_workflow_029,1,0.0,1.0,1.0
deepseek_v4_pro,direct,crm_workflow_030,1,0.0,1.0,1.0
deepseek_v4_pro,direct,email_021,1,0.0,1.0,1.0
deepseek_v4_pro,direct,email_022,1,0.0,0.0,1.0
deepseek_v4_pro,direct,email_023,1,0.0,1.0,1.0
deepseek_v4_pro,direct,email_024,1,0.0,1.0,1.0
deepseek_v4_pro,direct,email_025,1,0.0,0.0,1.0
deepseek_v4_pro,direct,email_026,1,0.0,1.0,1.0
deepseek_v4_pro,direct,email_027,1,0.0,1.0,1.0
deepseek_v4_pro,direct,email_028,1,0.0,1.0,1.0
deepseek_v4_pro,direct,email_029,1,0.0,1.0,1.0
deepseek_v4_pro,direct,email_030,1,0.0,1.0,1.0
deepseek_v4_pro,direct,file_doc_021,1,0.0,1.0,1.0
deepseek_v4_pro,direct,file_doc_022,1,0.0,1.0,1.0
deepseek_v4_pro,direct,file_doc_023,1,0.0,1.0,1.0
deepseek_v4_pro,direct,file_doc_024,1,0.0,1.0,1.0
deepseek_v4_pro,direct,file_doc_025,1,0.0,1.0,1.0
deepseek_v4_pro,direct,file_doc_026,1,0.0,1.0,1.0
deepseek_v4_pro,direct,file_doc_027,1,0.0,1.0,1.0
deepseek_v4_pro,direct,file_doc_028,1,0.0,1.0,1.0
deepseek_v4_pro,direct,file_doc_029,1,0.0,0.0,1.0
deepseek_v4_pro,direct,file_doc_030,1,0.0,1.0,1.0
deepseek_v4_pro,direct,sheet_db_021,1,0.0,1.0,1.0
deepseek_v4_pro,direct,sheet_db_022,1,0.0,1.0,1.0
deepseek_v4_pro,direct,sheet_db_023,1,0.0,1.0,1.0
deepseek_v4_pro,direct,sheet_db_024,1,0.0,1.0,1.0
deepseek_v4_pro,direct,sheet_db_025,1,0.0,1.0,1.0
deepseek_v4_pro,direct,sheet_db_026,1,0.0,1.0,1.0
deepseek_v4_pro,direct,sheet_db_027,1,0.0,1.0,1.0
deepseek_v4_pro,direct,sheet_db_028,1,0.0,1.0,1.0
deepseek_v4_pro,direct,sheet_db_029,1,0.0,1.0,1.0
deepseek_v4_pro,direct,sheet_db_030,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,calendar_021,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,calendar_022,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,calendar_023,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,calendar_024,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,calendar_025,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,calendar_026,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,calendar_027,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,calendar_028,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,calendar_029,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,calendar_030,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,crm_workflow_021,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,crm_workflow_022,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,crm_workflow_023,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,crm_workflow_024,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,crm_workflow_025,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,crm_workflow_026,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,crm_workflow_027,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,crm_workflow_028,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,crm_workflow_029,1,0.0,0.0,1.0
deepseek_v4_pro,plan_first,crm_workflow_030,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,email_021,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,email_022,1,0.0,0.0,1.0
deepseek_v4_pro,plan_first,email_023,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,email_024,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,email_025,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,email_026,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,email_027,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,email_028,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,email_029,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,email_030,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,file_doc_021,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,file_doc_022,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,file_doc_023,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,file_doc_024,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,file_doc_025,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,file_doc_026,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,file_doc_027,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,file_doc_028,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,file_doc_029,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,file_doc_030,1,0.0,0.0,1.0
deepseek_v4_pro,plan_first,sheet_db_021,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,sheet_db_022,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,sheet_db_023,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,sheet_db_024,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,sheet_db_025,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,sheet_db_026,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,sheet_db_027,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,sheet_db_028,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,sheet_db_029,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first,sheet_db_030,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,calendar_021,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,calendar_022,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,calendar_023,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,calendar_024,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,calendar_025,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first,calendar_026,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first,calendar_027,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first,calendar_028,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,calendar_029,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,calendar_030,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first,crm_workflow_021,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,crm_workflow_022,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first,crm_workflow_023,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,crm_workflow_024,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,crm_workflow_025,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first,crm_workflow_026,1,1.0,1.0,1.0
deepseek_v4_pro,spec_first,crm_workflow_027,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,crm_workflow_028,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first,crm_workflow_029,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,crm_workflow_030,1,1.0,1.0,1.0
deepseek_v4_pro,spec_first,email_021,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,email_022,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,email_023,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,email_024,1,1.0,1.0,1.0
deepseek_v4_pro,spec_first,email_025,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,email_026,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first,email_027,1,1.0,1.0,1.0
deepseek_v4_pro,spec_first,email_028,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,email_029,1,1.0,1.0,1.0
deepseek_v4_pro,spec_first,email_030,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first,file_doc_021,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,file_doc_022,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,file_doc_023,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,file_doc_024,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,file_doc_025,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,file_doc_026,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,file_doc_027,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,file_doc_028,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,file_doc_029,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first,file_doc_030,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,sheet_db_021,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,sheet_db_022,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,sheet_db_023,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first,sheet_db_024,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,sheet_db_025,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,sheet_db_026,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,sheet_db_027,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,sheet_db_028,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first,sheet_db_029,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first,sheet_db_030,1,0.0,1.0,1.0
