task_id,domain,difficulty,agent,model,trial,cc_precision,cc_recall,cc_f1,success_f1,failure_f1,required_observation_recall,overconstraint_rate,underspecification_rate,donespec_valid,near_miss_detection_rate,near_miss_false_accept_rate,valid_accept_rate,verifier_robustness_balanced_accuracy,task_success,own_spec_pass,spec_action_consistency,self_violation_rate,quadrant
sheet_db_025,sheet_db,L2,direct,deepseek_v4_pro,0,1.0,0.6666666666666666,0.8,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
sheet_db_021,sheet_db,L2,direct,deepseek_v4_pro,0,1.0,0.8666666666666667,0.9285714285714286,1.0,0.5,1.0,0.0,0.13333333333333333,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
calendar_022,calendar,L2,direct,deepseek_v4_pro,0,1.0,0.9333333333333333,0.9655172413793104,1.0,0.6666666666666666,1.0,0.0,0.06666666666666667,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
calendar_027,calendar,L2,direct,deepseek_v4_pro,0,1.0,0.9333333333333333,0.9655172413793104,1.0,0.6666666666666666,1.0,0.0,0.06666666666666667,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.75,0.25,good_spec_bad_execution
email_027,email,L2,direct,deepseek_v4_pro,0,1.0,0.8,0.888888888888889,0.8235294117647058,1.0,1.0,0.0,0.2,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
sheet_db_028,sheet_db,L2,direct,deepseek_v4_pro,0,1.0,0.8666666666666667,0.9285714285714286,0.888888888888889,1.0,1.0,0.0,0.13333333333333333,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
crm_workflow_029,crm_workflow,L2,direct,deepseek_v4_pro,0,1.0,0.9333333333333333,0.9655172413793104,1.0,0.6666666666666666,1.0,0.0,0.06666666666666667,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.8571428571428572,0.14285714285714285,good_spec_bad_execution
file_doc_030,file_doc,L2,direct,deepseek_v4_pro,0,1.0,0.7333333333333333,0.846153846153846,0.888888888888889,0.5,1.0,0.0,0.26666666666666666,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
email_032,email,L2,direct,deepseek_v4_pro,0,1.0,0.8666666666666667,0.9285714285714286,1.0,0.5,1.0,0.0,0.13333333333333333,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
file_doc_033,file_doc,L2,direct,deepseek_v4_pro,0,1.0,0.8666666666666667,0.9285714285714286,1.0,0.5,1.0,0.0,0.13333333333333333,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
email_035,email,L2,direct,deepseek_v4_pro,0,1.0,0.8,0.888888888888889,0.888888888888889,0.8,1.0,0.0,0.2,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
file_doc_035,file_doc,L2,direct,deepseek_v4_pro,0,1.0,0.6666666666666666,0.8,0.7499999999999999,0.8,1.0,0.0,0.3333333333333333,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
calendar_035,calendar,L2,direct,deepseek_v4_pro,0,1.0,0.9333333333333333,0.9655172413793104,1.0,0.6666666666666666,1.0,0.0,0.06666666666666667,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
sheet_db_037,sheet_db,L2,direct,deepseek_v4_pro,0,1.0,0.8666666666666667,0.9285714285714286,1.0,0.5,1.0,0.0,0.13333333333333333,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
calendar_039,calendar,L2,direct,deepseek_v4_pro,0,1.0,0.9333333333333333,0.9655172413793104,1.0,0.6666666666666666,1.0,0.0,0.06666666666666667,1.0,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428572,0.0,0.0,0.5,0.5,good_spec_bad_execution
