model,agent,task_id,k,task_success_pass_at_k,donespec_valid_pass_at_k,all_trials_consistent_success
deepseek_v4_flash,plan_first_token_matched,crm_workflow_026,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,crm_workflow_027,1,1.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,crm_workflow_028,1,1.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,crm_workflow_029,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,crm_workflow_030,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,email_021,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,email_022,1,1.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,email_023,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,email_024,1,0.0,0.0,1.0
deepseek_v4_flash,plan_first_token_matched,email_025,1,1.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,email_026,1,1.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,email_027,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,email_028,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,email_029,1,1.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,email_030,1,1.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,file_doc_021,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,file_doc_022,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,file_doc_023,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,file_doc_024,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,file_doc_025,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,file_doc_026,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,file_doc_027,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,file_doc_028,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,file_doc_029,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,file_doc_030,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,sheet_db_021,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,sheet_db_022,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,sheet_db_023,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,sheet_db_024,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,sheet_db_025,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,sheet_db_026,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,sheet_db_027,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,sheet_db_028,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,sheet_db_029,1,0.0,1.0,1.0
deepseek_v4_flash,plan_first_token_matched,sheet_db_030,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,calendar_021,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,calendar_022,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,calendar_023,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,calendar_024,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,calendar_025,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,calendar_026,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,calendar_027,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,calendar_028,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,calendar_029,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,calendar_030,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,crm_workflow_021,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,crm_workflow_022,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,crm_workflow_023,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,crm_workflow_024,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,crm_workflow_025,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,crm_workflow_026,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,crm_workflow_027,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,crm_workflow_028,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,crm_workflow_029,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,crm_workflow_030,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,email_021,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,email_022,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,email_023,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,email_024,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,email_025,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,email_026,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,email_027,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,email_028,1,0.0,0.0,1.0
deepseek_v4_flash,spec_first_token_matched,email_029,1,1.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,email_030,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,file_doc_021,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,file_doc_022,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,file_doc_023,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,file_doc_024,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,file_doc_025,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,file_doc_026,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,file_doc_027,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,file_doc_028,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,file_doc_029,1,0.0,0.0,1.0
deepseek_v4_flash,spec_first_token_matched,file_doc_030,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,sheet_db_021,1,0.0,0.0,1.0
deepseek_v4_flash,spec_first_token_matched,sheet_db_022,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,sheet_db_023,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,sheet_db_024,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,sheet_db_025,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,sheet_db_026,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,sheet_db_027,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,sheet_db_028,1,0.0,0.0,1.0
deepseek_v4_flash,spec_first_token_matched,sheet_db_029,1,0.0,1.0,1.0
deepseek_v4_flash,spec_first_token_matched,sheet_db_030,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,calendar_021,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,calendar_022,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,calendar_023,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,calendar_024,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,calendar_025,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,calendar_026,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,calendar_027,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,calendar_028,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,calendar_029,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,calendar_030,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,crm_workflow_021,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,crm_workflow_022,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,crm_workflow_023,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,crm_workflow_024,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,crm_workflow_025,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,crm_workflow_026,1,0.0,0.0,1.0
deepseek_v4_pro,direct_token_matched,crm_workflow_027,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,crm_workflow_028,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,crm_workflow_029,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,crm_workflow_030,1,1.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,email_021,1,1.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,email_022,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,email_023,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,email_024,1,1.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,email_025,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,email_026,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,email_027,1,1.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,email_028,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,email_029,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,email_030,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,file_doc_021,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,file_doc_022,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,file_doc_023,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,file_doc_024,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,file_doc_025,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,file_doc_026,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,file_doc_027,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,file_doc_028,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,file_doc_029,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,file_doc_030,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,sheet_db_021,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,sheet_db_022,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,sheet_db_023,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,sheet_db_024,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,sheet_db_025,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,sheet_db_026,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,sheet_db_027,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,sheet_db_028,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,sheet_db_029,1,0.0,1.0,1.0
deepseek_v4_pro,direct_token_matched,sheet_db_030,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,calendar_021,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,calendar_022,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,calendar_023,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,calendar_024,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,calendar_025,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,calendar_026,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,calendar_027,1,0.0,0.0,1.0
deepseek_v4_pro,plan_first_token_matched,calendar_028,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,calendar_029,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,calendar_030,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,crm_workflow_021,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,crm_workflow_022,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,crm_workflow_023,1,1.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,crm_workflow_024,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,crm_workflow_025,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,crm_workflow_026,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,crm_workflow_027,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,crm_workflow_028,1,0.0,0.0,1.0
deepseek_v4_pro,plan_first_token_matched,crm_workflow_029,1,0.0,0.0,1.0
deepseek_v4_pro,plan_first_token_matched,crm_workflow_030,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,email_021,1,1.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,email_022,1,1.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,email_023,1,1.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,email_024,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,email_025,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,email_026,1,1.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,email_027,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,email_028,1,1.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,email_029,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,email_030,1,1.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,file_doc_021,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,file_doc_022,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,file_doc_023,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,file_doc_024,1,0.0,0.0,1.0
deepseek_v4_pro,plan_first_token_matched,file_doc_025,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,file_doc_026,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,file_doc_027,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,file_doc_028,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,file_doc_029,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,file_doc_030,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,sheet_db_021,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,sheet_db_022,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,sheet_db_023,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,sheet_db_024,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,sheet_db_025,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,sheet_db_026,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,sheet_db_027,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,sheet_db_028,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,sheet_db_029,1,0.0,1.0,1.0
deepseek_v4_pro,plan_first_token_matched,sheet_db_030,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,calendar_021,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,calendar_022,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,calendar_023,1,1.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,calendar_024,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,calendar_025,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,calendar_026,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,calendar_027,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,calendar_028,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,calendar_029,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,calendar_030,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,crm_workflow_021,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,crm_workflow_022,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,crm_workflow_023,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,crm_workflow_024,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,crm_workflow_025,1,1.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,crm_workflow_026,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,crm_workflow_027,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,crm_workflow_028,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,crm_workflow_029,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,crm_workflow_030,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,email_021,1,1.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,email_022,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,email_023,1,1.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,email_024,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,email_025,1,1.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,email_026,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,email_027,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,email_028,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,email_029,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,email_030,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,file_doc_021,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,file_doc_022,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,file_doc_023,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,file_doc_024,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,file_doc_025,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,file_doc_026,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,file_doc_027,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,file_doc_028,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,file_doc_029,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,file_doc_030,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,sheet_db_021,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,sheet_db_022,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,sheet_db_023,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,sheet_db_024,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,sheet_db_025,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,sheet_db_026,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,sheet_db_027,1,0.0,0.0,1.0
deepseek_v4_pro,spec_first_token_matched,sheet_db_028,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,sheet_db_029,1,0.0,1.0,1.0
deepseek_v4_pro,spec_first_token_matched,sheet_db_030,1,0.0,1.0,1.0
