task_id,domain,difficulty,model,agent,provider,provider_model,parse_status,parsed,fallback,attempts,latency_s,prompt_chars,raw_output_chars,prompt_tokens,completion_tokens,total_tokens
sheet_db_026,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.636527099999512,3200.0,1054.0,678.0,733.0,1411.0
crm_workflow_023,crm_workflow,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,38.89523349999945,3200.0,1214.0,688.0,2005.0,2693.0
sheet_db_024,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,25.09679099999994,3200.0,1421.0,674.0,1267.0,1941.0
crm_workflow_029,crm_workflow,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,34.9650743000002,3200.0,1193.0,685.0,1811.0,2496.0
sheet_db_023,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,19.53754520000075,3200.0,1660.0,669.0,868.0,1537.0
calendar_030,calendar,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.79169120000006,3200.0,1569.0,663.0,761.0,1424.0
calendar_029,calendar,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.096694699999716,3200.0,1348.0,663.0,794.0,1457.0
sheet_db_028,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,26.281512999999904,3200.0,975.0,675.0,1253.0,1928.0
file_doc_024,file_doc,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,31.619410000001153,3200.0,2065.0,677.0,1689.0,2366.0
calendar_026,calendar,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,24.65654010000071,3200.0,1184.0,664.0,1115.0,1779.0
email_027,email,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,35.23302479999984,3200.0,1454.0,661.0,1737.0,2398.0
calendar_022,calendar,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,24.24577709999903,3200.0,1473.0,661.0,1146.0,1807.0
sheet_db_029,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,34.585586900000635,3200.0,1438.0,675.0,1787.0,2462.0
file_doc_027,file_doc,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,31.51923859999988,3200.0,1732.0,674.0,1668.0,2342.0
sheet_db_025,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,27.243002299999716,3200.0,841.0,678.0,1282.0,1960.0
sheet_db_022,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,36.416870999999446,3200.0,2044.0,677.0,1994.0,2671.0
email_021,email,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,9.9978701,3200.0,1219.0,673.0,568.0,1241.0
email_023,email,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,48.19682119999925,3200.0,2463.0,659.0,1397.0,2056.0
sheet_db_021,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,39.756459399999585,3200.0,1732.0,677.0,2206.0,2883.0
file_doc_029,file_doc,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,31.781561199999487,3200.0,1929.0,673.0,957.0,1630.0
crm_workflow_022,crm_workflow,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,12.548974400000589,3200.0,1492.0,688.0,712.0,1400.0
calendar_022,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,80.14609310000014,3200.0,2017.0,661.0,2400.0,3061.0
email_030,email,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,36.13790449999942,3200.0,2034.0,669.0,1328.0,1997.0
email_025,email,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.9255749999993,3200.0,1913.0,668.0,1690.0,2358.0
email_028,email,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,41.896743700001025,3200.0,2138.0,665.0,1327.0,1992.0
calendar_021,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,58.128124599999865,3200.0,1990.0,666.0,1768.0,2434.0
file_doc_022,file_doc,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,55.47229289999996,3200.0,1892.0,667.0,1610.0,2277.0
crm_workflow_022,crm_workflow,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,50.92096390000006,3200.0,2624.0,683.0,1497.0,2180.0
email_022,email,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,9.971382700001413,3200.0,836.0,674.0,593.0,1267.0
sheet_db_021,sheet_db,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,22.828560699999798,3200.0,1086.0,683.0,1360.0,2043.0
email_021,email,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,56.03533419999985,3200.0,2248.0,666.0,1663.0,2329.0
sheet_db_022,sheet_db,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,68.07392849999997,3200.0,1816.0,677.0,2014.0,2691.0
file_doc_021,file_doc,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,19.939918000000034,3200.0,1331.0,680.0,1237.0,1917.0
calendar_021,calendar,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.406532700000753,3200.0,1353.0,670.0,908.0,1578.0
calendar_023,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,38.2057549000001,3200.0,2331.0,659.0,1052.0,1711.0
crm_workflow_021,crm_workflow,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,43.06817260000025,3200.0,1635.0,689.0,1228.0,1917.0
sheet_db_024,sheet_db,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,33.21480789999987,3200.0,2595.0,674.0,1227.0,1901.0
file_doc_025,file_doc,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.4216368999987,3200.0,3003.0,677.0,1700.0,2377.0
email_023,email,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,14.741716900000029,3200.0,1004.0,665.0,797.0,1462.0
file_doc_021,file_doc,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,57.268879999999626,3200.0,2506.0,675.0,1696.0,2371.0
file_doc_026,file_doc,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,54.145253499998944,3200.0,1438.0,670.0,1765.0,2435.0
crm_workflow_023,crm_workflow,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.29410749999988,3200.0,2007.0,688.0,1563.0,2251.0
sheet_db_022,sheet_db,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,12.671624899998278,3200.0,1478.0,681.0,734.0,1415.0
crm_workflow_021,crm_workflow,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,27.56027759999961,3200.0,1803.0,693.0,1652.0,2345.0
calendar_022,calendar,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,32.71675189999951,3200.0,1703.0,666.0,1959.0,2625.0
calendar_027,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,38.23726050000005,3200.0,1152.0,662.0,1282.0,1944.0
email_022,email,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,49.46972380000079,3200.0,1866.0,668.0,1434.0,2102.0
calendar_028,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.93298420000065,3200.0,2586.0,667.0,1748.0,2415.0
crm_workflow_024,crm_workflow,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.160719999999856,3200.0,1698.0,691.0,941.0,1632.0
crm_workflow_023,crm_workflow,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,32.95918299999903,3200.0,1169.0,692.0,1972.0,2664.0
email_029,email,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,68.09484570000131,3200.0,2334.0,664.0,2218.0,2882.0
sheet_db_023,sheet_db,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,26.41730479999933,3200.0,2315.0,673.0,1581.0,2254.0
email_024,email,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,30.264033299999937,3200.0,1232.0,667.0,985.0,1652.0
file_doc_022,file_doc,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,30.736684600000444,3200.0,1621.0,672.0,1737.0,2409.0
calendar_030,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,46.603350800000044,3200.0,2277.0,663.0,1510.0,2173.0
file_doc_023,file_doc,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,61.7143073999996,3200.0,2389.0,672.0,1845.0,2517.0
crm_workflow_025,crm_workflow,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,38.84654469999987,3200.0,1841.0,690.0,1479.0,2169.0
file_doc_027,file_doc,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,51.881756900000255,3200.0,1922.0,674.0,1652.0,2326.0
email_024,email,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,18.532930999999735,3200.0,1525.0,671.0,982.0,1653.0
email_025,email,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.875639600000795,3200.0,1567.0,673.0,908.0,1581.0
calendar_024,calendar,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,15.35821290000058,3200.0,1476.0,671.0,881.0,1552.0
file_doc_023,file_doc,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,31.3085745999997,3200.0,2342.0,678.0,1800.0,2478.0
file_doc_024,file_doc,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,35.88822280000022,3200.0,2681.0,677.0,1150.0,1827.0
email_028,email,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,12.710324399999081,3200.0,1691.0,670.0,732.0,1402.0
file_doc_024,file_doc,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,26.117621400000644,3200.0,1345.0,680.0,1557.0,2237.0
calendar_023,calendar,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,33.41236290000052,3200.0,1556.0,664.0,2010.0,2674.0
sheet_db_024,sheet_db,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,32.62723349999942,3200.0,1843.0,679.0,1961.0,2640.0
calendar_024,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,42.90047249999952,3200.0,1823.0,666.0,1374.0,2040.0
email_027,email,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,22.65067959999942,3200.0,1804.0,667.0,1368.0,2035.0
crm_workflow_028,crm_workflow,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.026267299999745,3200.0,1422.0,690.0,1039.0,1729.0
calendar_025,calendar,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,12.711169500000324,3200.0,1281.0,672.0,732.0,1404.0
email_026,email,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,49.558919699999024,3200.0,1974.0,671.0,1570.0,2241.0
crm_workflow_026,crm_workflow,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,48.42396580000059,3200.0,1683.0,684.0,1566.0,2250.0
crm_workflow_025,crm_workflow,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,26.72846759999993,3200.0,1249.0,694.0,1536.0,2230.0
calendar_025,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,41.58084229999986,3200.0,1473.0,666.0,1341.0,2007.0
crm_workflow_024,crm_workflow,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,49.463248800000656,3200.0,2144.0,687.0,1587.0,2274.0
sheet_db_021,sheet_db,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,78.7323938999998,3200.0,1342.0,677.0,2400.0,3077.0
sheet_db_025,sheet_db,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,39.24372360000052,3200.0,2309.0,678.0,1251.0,1929.0
email_026,email,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,24.46303529999932,3200.0,1400.0,675.0,1453.0,2128.0
sheet_db_025,sheet_db,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,30.719371900000624,3200.0,1209.0,684.0,1871.0,2555.0
crm_workflow_026,crm_workflow,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,13.019637999999759,3200.0,1657.0,689.0,779.0,1468.0
email_027,email,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,53.38223409999955,3200.0,2127.0,661.0,1768.0,2429.0
calendar_026,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,43.75023499999952,3200.0,2147.0,664.0,1394.0,2058.0
crm_workflow_030,crm_workflow,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,13.254159800000707,3200.0,1592.0,689.0,733.0,1422.0
sheet_db_023,sheet_db,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,71.47967869999957,3200.0,1146.0,669.0,2400.0,3069.0
email_029,email,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.27137439999933,3200.0,1769.0,671.0,946.0,1617.0
sheet_db_030,sheet_db,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,30.10864859999856,3200.0,1765.0,677.0,932.0,1609.0
calendar_026,calendar,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,18.221015900000566,3200.0,1753.0,668.0,1066.0,1734.0
sheet_db_027,sheet_db,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,38.067031299999144,3200.0,1709.0,672.0,1266.0,1938.0
crm_workflow_027,crm_workflow,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,20.142470599999797,3200.0,775.0,696.0,1195.0,1891.0
sheet_db_027,sheet_db,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,14.9005717,3200.0,1421.0,675.0,826.0,1501.0
calendar_030,calendar,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,13.823017699998672,3200.0,1438.0,666.0,777.0,1443.0
file_doc_027,file_doc,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,13.61158230000001,3200.0,1761.0,680.0,819.0,1499.0
crm_workflow_029,crm_workflow,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,39.34447890000047,3200.0,1853.0,685.0,1261.0,1946.0
crm_workflow_030,crm_workflow,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,44.97488350000094,3200.0,1923.0,685.0,1515.0,2200.0
calendar_027,calendar,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,24.249875500001508,3200.0,1091.0,667.0,1465.0,2132.0
calendar_029,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,44.973778100000345,3200.0,1667.0,663.0,1399.0,2062.0
file_doc_026,file_doc,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,28.520830499999647,3200.0,1098.0,676.0,1621.0,2297.0
crm_workflow_028,crm_workflow,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,43.901244399999996,3200.0,1860.0,685.0,1396.0,2081.0
calendar_029,calendar,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,10.439747200000056,3200.0,1263.0,668.0,592.0,1260.0
sheet_db_026,sheet_db,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,29.107367099999465,3200.0,1396.0,682.0,1754.0,2436.0
email_030,email,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,21.863758999999845,3200.0,1693.0,673.0,1172.0,1845.0
sheet_db_028,sheet_db,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,35.74922510000033,3200.0,2006.0,679.0,1978.0,2657.0
file_doc_025,file_doc,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,31.12116160000005,3200.0,1585.0,681.0,1749.0,2430.0
sheet_db_029,sheet_db,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,54.976176099999066,3200.0,2744.0,675.0,1769.0,2444.0
crm_workflow_027,crm_workflow,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,67.0668700999995,3200.0,2447.0,692.0,2183.0,2875.0
sheet_db_030,sheet_db,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,11.842058099999122,3200.0,1040.0,681.0,631.0,1312.0
sheet_db_026,sheet_db,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.35123810000005,3200.0,3996.0,678.0,2400.0,3078.0
file_doc_030,file_doc,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,27.671353899999303,3200.0,1563.0,674.0,1653.0,2327.0
file_doc_028,file_doc,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,29.78461679999964,3200.0,2358.0,679.0,1655.0,2334.0
sheet_db_029,sheet_db,L2,deepseek_v4_flash,plan_first_token_matched,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,30.90777199999866,3200.0,1918.0,681.0,1735.0,2416.0
