task_id,domain,difficulty,model,agent,trial,execution_mode,spec_parse_status,action_parse_status,task_success,own_spec_pass,self_violation_rate,num_tool_calls,num_mutating_tool_calls,spec_prompt_chars,action_prompt_chars,spec_latency_s,action_latency_s,missing_precondition_steps,unknown_tool_steps,permission_denied_steps,side_effect_steps,confirmation_steps,unique_actions,action_sequence
calendar_026,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,2016,3003,25.320522099995287,31.456978200003505,0,0,0,0,1,5,calendar.inspect_state calendar.check_constraints confirm calendar.apply_update send_invites
file_doc_022,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1897,2871,16.082087899994804,40.98550549999345,0,0,0,0,0,0,
calendar_021,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,2008,3024,15.562703499977943,42.033077799977036,0,0,0,0,0,0,
sheet_db_023,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1939,2872,18.604671600012807,41.92609530000482,0,0,0,0,0,0,
email_021,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1916,2930,19.891943499998888,41.02447200001916,0,0,0,0,0,0,
crm_workflow_025,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1941,2913,31.214050100010354,29.79303530001198,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
file_doc_023,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,1,0,1911,2815,29.037641100003384,32.61505260001286,0,0,0,0,0,1,file.inspect_state
file_doc_024,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1931,2841,26.34885760000907,36.195635100011714,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
file_doc_025,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1886,2785,23.117096100002527,39.64485670000431,0,0,0,0,0,0,
calendar_022,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,2002,2973,21.763065300008748,41.43232929997612,0,0,0,0,0,0,
sheet_db_021,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1918,2889,22.614238900016062,41.9707647000032,0,0,0,0,0,0,
sheet_db_022,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1936,2900,22.831419499998447,41.825064700009534,0,0,0,0,0,0,
crm_workflow_024,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1971,2894,24.1935661000025,41.06802229999448,0,0,0,0,0,0,
calendar_027,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1987,3002,28.566950199980056,37.68332769998233,0,0,0,0,0,0,
calendar_025,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1989,2995,28.768107299983967,39.736521700018784,0,0,0,0,0,0,
file_doc_026,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1913,2835,31.5796105999907,37.43327999999747,0,0,0,0,0,0,
crm_workflow_021,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,1,0,1955,3055,31.08473239999148,39.13220749999164,0,0,0,0,0,1,crm.inspect_state
calendar_023,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,fallback,parsed,0.0,0.0,0.25,5,2,1995,2965,39.90635870001279,34.99088930001017,0,0,0,0,1,5,calendar.inspect_state calendar.check_constraints confirm calendar.apply_update send_invites
crm_workflow_023,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1961,2831,34.572685799998,42.01963560000877,0,0,0,0,0,0,
sheet_db_027,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1935,2917,14.735346699977526,30.15755820000777,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
crm_workflow_022,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,fallback,parsed,0.0,0.0,0.25,5,2,1956,2892,43.638109699997585,40.28789539998979,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
email_028,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,1,0,1948,2952,15.328298100008396,20.570761300012236,0,0,0,0,0,1,email.inspect_state
email_027,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1919,2879,17.822641200007638,41.0243803000194,0,0,0,0,0,0,
crm_workflow_028,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.14285714285714285,5,2,1987,3033,18.88244859999395,33.393480500002624,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
file_doc_029,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1908,2822,15.408509600005345,23.142462099989643,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
file_doc_027,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1902,2805,30.55510509997839,30.84724470000947,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
calendar_028,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1994,2962,16.661069199995836,41.187516600009985,0,0,0,0,1,5,calendar.inspect_state calendar.check_constraints confirm calendar.apply_update send_invites
crm_workflow_029,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.14285714285714285,5,2,1960,2916,14.252760799980024,34.54898629998206,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
sheet_db_028,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,5,2,1939,2874,16.737124799983576,36.29055909998715,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
crm_workflow_030,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.14285714285714285,5,2,1964,2886,17.8657569999923,31.772995400009677,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
email_030,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.14285714285714285,5,2,1941,2884,10.648085299995728,37.03319359998568,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
calendar_031,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1983,2988,11.447909699985757,38.081480799999554,0,0,0,0,0,0,
file_doc_028,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1949,2940,32.53647880000062,29.763029099995038,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
crm_workflow_032,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.14285714285714285,5,2,1975,2937,13.951910499978112,34.022704100003466,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
sheet_db_029,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1923,2845,24.175014400010696,32.7838013000146,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
email_033,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.14285714285714285,5,2,1918,2833,6.998654800001532,30.31192489998648,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
calendar_030,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,2009,2984,16.29198309997446,41.35770220000995,0,0,0,0,0,0,
sheet_db_030,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1946,2944,14.110300199972698,39.71658269999898,0,0,0,0,0,0,
sheet_db_031,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1925,2890,17.208615899988217,33.23074260001886,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
email_032,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1940,2906,11.74250680001569,39.46353690000251,0,0,0,0,0,0,
calendar_029,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,2014,3071,24.713891699997475,40.839308000024175,0,0,0,0,0,0,
email_029,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1915,2858,27.055681199999526,37.66870650000055,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
crm_workflow_031,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.14285714285714285,5,2,1949,2801,17.95431309999549,40.601685800007544,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
calendar_032,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1997,2935,15.5643604999932,41.316523199988296,0,0,0,0,0,0,
sheet_db_032,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,5,2,1927,2845,22.08100700000068,31.938787899998715,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
email_031,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1901,2874,29.048469299974386,37.433136299980106,0,0,0,0,0,0,
file_doc_032,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1940,2937,26.824495500011835,34.055971699999645,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
calendar_033,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,2019,3041,18.537863400008064,40.936362699983874,0,0,0,0,0,0,
file_doc_033,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1900,2840,8.09661700000288,40.61693359998753,0,0,0,0,0,0,
file_doc_030,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1903,2838,29.525056799990125,41.5243446000095,0,0,0,0,0,0,
file_doc_031,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1896,2872,26.6076849999954,42.47044430000824,0,0,0,0,0,0,
crm_workflow_033,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1957,2844,23.57775379999657,42.32273150002584,0,0,0,0,0,0,
sheet_db_034,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,5,2,1933,2912,10.057861399982357,34.20341560000088,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
sheet_db_033,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1920,2853,25.886382400000002,37.21446869999636,0,0,0,0,0,0,
file_doc_034,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1894,2842,14.349682100000791,41.226173600007314,0,0,0,0,0,0,
crm_workflow_035,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1952,2817,13.39585570001509,37.41464839997934,0,0,0,0,0,0,
crm_workflow_034,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.3333333333333333,5,2,1953,2855,27.92076750000706,37.24644049999188,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
email_034,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1920,2898,23.341295399994124,41.304842899990035,0,0,0,0,0,0,
email_036,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1929,2873,17.644899000006262,29.350022600003285,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
calendar_034,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,2016,2983,35.379257299995515,41.23646490002284,0,0,0,0,0,0,
sheet_db_035,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1930,2862,12.742143099982059,40.56551919999765,0,0,0,0,0,0,
calendar_035,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,2003,2975,28.029498000018066,37.253513999981806,0,0,0,0,0,0,
crm_workflow_037,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1962,2875,13.98919950000709,37.938309099990875,0,0,0,0,0,0,
sheet_db_036,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,5,2,1912,2890,14.644911200011848,39.08784890000243,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
email_037,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1913,2835,12.512098000006517,40.16666250000708,0,0,0,0,0,0,
email_035,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1908,2952,22.598711500002537,42.33702419998008,0,0,0,0,0,0,
file_doc_035,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1902,2816,24.93506809999235,37.851341900008265,0,0,0,0,0,0,
file_doc_036,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1918,2839,28.3449179000163,29.41057350000483,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
calendar_036,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1992,3021,19.370582500007004,41.26025250001112,0,0,0,0,0,0,
crm_workflow_036,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,2,0,1958,2863,24.501644400006626,37.75424530002056,0,0,0,0,0,2,crm.inspect_state crm.check_constraints
file_doc_037,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1907,2872,15.692143399995985,41.498524500028,0,0,0,0,0,0,
crm_workflow_038,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.14285714285714285,5,2,1977,2914,27.111755699996138,27.365437999978894,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
calendar_038,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,2040,3019,12.664081299997633,42.68222409998998,0,0,0,0,0,0,
sheet_db_037,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,5,2,1923,2850,27.1269226000004,30.75348159999703,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
calendar_037,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,2026,2981,22.079766799986828,41.83511209997232,0,0,0,0,0,0,
file_doc_038,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1921,2844,17.71135980001418,40.90150830001221,0,0,0,0,0,0,
sheet_db_039,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1945,2901,10.859489800001029,38.776517899998,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
email_038,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1948,2884,18.978000700008124,42.21344079999835,0,0,0,0,0,0,
crm_workflow_039,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1967,2819,18.10132430001977,40.5367751000158,0,0,0,0,0,0,
crm_workflow_040,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1988,2982,17.108922500017798,29.759585099993274,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
file_doc_039,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1912,2884,16.615770100004738,40.71444579999661,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
calendar_039,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,2013,3031,18.8077441000205,41.473933600005694,0,0,0,0,0,0,
sheet_db_038,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1959,2953,21.048999899998307,40.85289979999652,0,0,0,0,0,0,
sheet_db_040,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,5,2,1940,2913,12.116598900000099,29.25867389998166,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
email_040,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1949,2908,17.290711599984206,38.09675850000349,0,0,0,0,0,0,
calendar_040,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,2012,2979,24.991629900003318,37.97351419998449,0,0,0,0,0,0,
email_039,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1929,2949,34.80026339998585,38.474355400016066,0,0,0,0,0,0,
file_doc_040,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1950,3004,39.03242259999388,27.536428399995202,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
calendar_021,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,1,0,2008,3125,61.10318710000138,62.19859169999836,0,0,0,0,0,1,calendar.inspect_state
calendar_025,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,1,0,1989,3078,47.10492019998492,56.60745320000569,0,0,0,0,0,1,calendar.inspect_state
calendar_023,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,1,0,1995,3128,73.2543766000017,45.50205499998992,0,0,0,0,0,1,calendar.inspect_state
email_022,email,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1923,2919,42.52204609999899,81.20159250000142,0,0,0,0,0,0,
sheet_db_026,sheet_db,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.5,2,0,1951,2896,64.39377659998718,28.733785899996292,0,0,0,0,0,1,sheet.inspect_state
email_024,email,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1942,2947,37.79162829997949,81.82929059999879,0,0,0,0,0,0,
crm_workflow_023,crm_workflow,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1961,3006,43.199254200008,83.35438809997868,0,0,0,0,0,0,
crm_workflow_026,crm_workflow,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.14285714285714285,5,2,1969,2919,61.92742819999694,55.26071149998461,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
crm_workflow_021,crm_workflow,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,0.25,5,2,1955,3099,80.4434039000189,69.04089750000276,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
crm_workflow_022,crm_workflow,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1956,2986,61.5068322000152,83.51387070000055,0,0,0,0,0,0,
file_doc_022,file_doc,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1897,2962,61.81123779999325,84.20822080000653,0,0,0,0,0,0,
sheet_db_024,sheet_db,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1925,2924,55.168731299985666,82.22522739999113,0,0,0,0,0,0,
calendar_024,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1988,3069,60.46092269997462,83.82846230000723,0,0,0,0,0,0,
sheet_db_025,sheet_db,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1902,2926,50.13664250000147,80.44975460000569,0,0,0,0,0,0,
file_doc_021,file_doc,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1898,2924,81.382468900003,83.64695850000135,0,0,0,0,0,0,
sheet_db_021,sheet_db,L2,deepseek_v4_pro,direct,0,tool_plan_executor,fallback,invalid_no_fallback,0.0,0.0,0.5,0,0,1918,2884,82.3384447999997,82.51847170002293,0,0,0,0,0,0,
sheet_db_022,sheet_db,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1936,2972,73.54769350000424,83.00152099999832,0,0,0,0,0,0,
file_doc_023,file_doc,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1911,2858,61.9162340000039,91.28247579999152,0,0,0,0,0,0,
crm_workflow_025,crm_workflow,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,0.5,0,0,1941,2922,62.7298873999971,81.78468389998307,0,0,0,0,0,0,
