model,provider_model,agent,input_tokens,output_tokens,latency_s,attempts,token_estimated,estimated_cost_usd
deepseek_v4_flash,deepseek-v4-flash,direct,454,1644,26.889435900000535,1,False,0.0005238800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,451,1872,27.757758300002024,1,False,0.0005873
deepseek_v4_flash,deepseek-v4-flash,direct,453,1805,27.11270059999879,1,False,0.00056882
deepseek_v4_flash,deepseek-v4-flash,direct,470,1659,27.139425299999857,1,False,0.00053032
deepseek_v4_flash,deepseek-v4-flash,direct,456,1785,28.508530999999493,1,False,0.0005636400000000001
deepseek_v4_flash,deepseek-v4-flash,direct,450,1852,28.397789299997385,1,False,0.0005815600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,446,2004,32.513267299997096,1,False,0.0006235600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,439,1938,31.21206969999912,1,False,0.0006041000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,434,1972,31.850754800001596,1,False,0.0006129200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,469,2191,34.85414600000149,1,False,0.00067914
deepseek_v4_flash,deepseek-v4-flash,direct,454,2400,35.85004529999787,1,False,0.0007355600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,444,535,8.47153679999974,1,False,0.00021196
deepseek_v4_flash,deepseek-v4-flash,direct,452,2178,35.790606900001876,1,False,0.00067312
deepseek_v4_flash,deepseek-v4-flash,direct,445,1106,17.792631100001017,1,False,0.00037198
deepseek_v4_flash,deepseek-v4-flash,direct,446,632,10.104988399998547,1,False,0.00023940000000000002
deepseek_v4_flash,deepseek-v4-flash,direct,454,771,12.566367200000968,1,False,0.00027944000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,468,364,6.178028000002087,1,False,0.00016744000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,448,790,13.281347000000096,1,False,0.00028392
deepseek_v4_flash,deepseek-v4-flash,direct,455,1217,18.46733409999797,1,False,0.00040446000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,469,866,13.480774499999825,1,False,0.00030814000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,454,546,8.840926599998056,1,False,0.00021644000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,453,1075,16.013619900000776,1,False,0.00036442000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,449,1211,18.766547999999602,1,False,0.00040194000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,446,980,15.86057240000082,1,False,0.00033684000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,441,978,14.796112699998048,1,False,0.00033558000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,456,673,10.65409659999932,1,False,0.00025228
deepseek_v4_flash,deepseek-v4-flash,direct,439,972,15.529485300001397,1,False,0.00033362
deepseek_v4_flash,deepseek-v4-flash,direct,439,942,15.741994500000146,1,False,0.00032522000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,436,1319,20.59932430000117,1,False,0.0004303600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,471,1370,20.613269099998433,1,False,0.00044954
deepseek_v4_flash,deepseek-v4-flash,direct,447,899,14.674984899997071,1,False,0.0003143
deepseek_v4_flash,deepseek-v4-flash,direct,445,1240,17.964555499998824,1,False,0.00040950000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,447,1546,24.521666299999197,1,False,0.0004954600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,451,1160,17.724461599998904,1,False,0.00038794
deepseek_v4_flash,deepseek-v4-flash,direct,446,1086,16.71245120000094,1,False,0.00036652000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,447,522,8.888958899999125,1,False,0.00020874000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,447,1088,16.0623185000004,1,False,0.00036722
deepseek_v4_flash,deepseek-v4-flash,direct,455,774,12.925176300002931,1,False,0.00028042000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,439,732,11.89068739999857,1,False,0.00026642
deepseek_v4_flash,deepseek-v4-flash,direct,456,674,10.49512329999925,1,False,0.00025256000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,468,516,7.93896169999789,1,False,0.00021000000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,465,1045,15.735618700000487,1,False,0.0003577
deepseek_v4_flash,deepseek-v4-flash,direct,439,980,14.700456599999598,1,False,0.00033586
deepseek_v4_flash,deepseek-v4-flash,direct,446,958,14.162256299998262,1,False,0.00033068
deepseek_v4_flash,deepseek-v4-flash,direct,451,1234,19.81448829999863,1,False,0.00040866000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,447,921,14.637090899999748,1,False,0.00032046000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,450,1489,23.205383500000607,1,False,0.00047992
deepseek_v4_flash,deepseek-v4-flash,direct,470,605,10.230576300000394,1,False,0.00023520000000000002
deepseek_v4_flash,deepseek-v4-flash,direct,473,1463,23.101905700001225,1,False,0.0004758600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,449,1554,22.946717999999237,1,False,0.0004979800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,453,912,13.860403499998938,1,False,0.00031878
deepseek_v4_flash,deepseek-v4-flash,direct,444,1553,22.88504460000331,1,False,0.000497
deepseek_v4_flash,deepseek-v4-flash,direct,472,1188,17.71362439999939,1,False,0.00039872000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,441,585,9.79971579999983,1,False,0.00022554
deepseek_v4_flash,deepseek-v4-flash,direct,471,948,14.106422600001679,1,False,0.00033138
deepseek_v4_flash,deepseek-v4-flash,direct,451,951,14.920778700001392,1,False,0.00032942000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,450,1009,16.313616100000218,1,False,0.00034552000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,459,2346,33.69998399999895,1,False,0.0007211400000000001
deepseek_v4_flash,deepseek-v4-flash,direct,452,1330,21.195530699998926,1,False,0.0004356800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,467,1830,27.01262560000032,1,False,0.0005777800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,470,1231,19.470913299999665,1,False,0.00041048
deepseek_v4_flash,deepseek-v4-flash,direct,453,1908,27.854677999999694,1,False,0.00059766
deepseek_v4_flash,deepseek-v4-flash,direct,454,1150,18.45875900000101,1,False,0.00038556000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,454,1334,21.30103220000092,1,False,0.00043708000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,451,820,13.14530790000208,1,False,0.00029274
deepseek_v4_flash,deepseek-v4-flash,direct,434,1454,21.674689200001012,1,False,0.00046788000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,456,655,10.189027999997052,1,False,0.00024724
deepseek_v4_flash,deepseek-v4-flash,direct,444,1223,18.634016800002428,1,False,0.0004046000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,453,1587,25.133730500001548,1,False,0.0005077800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,456,1917,29.478390699998272,1,False,0.0006006000000000002
deepseek_v4_flash,deepseek-v4-flash,direct,456,1988,29.436949599999934,1,False,0.0006204800000000002
deepseek_v4_flash,deepseek-v4-flash,direct,459,1279,20.378556700001354,1,False,0.00042238000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,446,1325,20.644331100000272,1,False,0.00043344000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,454,1204,17.418709699999454,1,False,0.00040068
deepseek_v4_flash,deepseek-v4-flash,direct,449,1258,19.72531770000205,1,False,0.0004151
deepseek_v4_flash,deepseek-v4-flash,direct,469,907,13.477273300002707,1,False,0.00031962000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,448,2189,31.94382929999847,1,False,0.0006756400000000001
deepseek_v4_flash,deepseek-v4-flash,direct,447,1161,18.802624500000093,1,False,0.00038766
deepseek_v4_flash,deepseek-v4-flash,direct,446,690,11.360058199999912,1,False,0.00025564
deepseek_v4_flash,deepseek-v4-flash,direct,439,574,9.957960100000491,1,False,0.00022218000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,473,1321,19.16554299999916,1,False,0.0004361000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,446,688,11.53494910000154,1,False,0.00025508000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,449,797,11.97577900000033,1,False,0.00028602000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,468,1823,28.54460889999973,1,False,0.00057596
deepseek_v4_flash,deepseek-v4-flash,direct,455,701,10.93740980000075,1,False,0.00025998000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,445,410,7.08829070000138,1,False,0.00017710000000000002
deepseek_v4_flash,deepseek-v4-flash,direct,448,1488,23.186853100000008,1,False,0.00047936000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,447,753,11.674178299999767,1,False,0.00027342
deepseek_v4_flash,deepseek-v4-flash,direct,436,1181,17.534346299999015,1,False,0.00039172
deepseek_v4_flash,deepseek-v4-flash,direct,456,967,15.267380699999194,1,False,0.0003346
deepseek_v4_flash,deepseek-v4-flash,direct,447,562,8.724927699997352,1,False,0.00021994000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,441,1063,16.130627200000163,1,False,0.00035938000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,453,619,9.505213500000536,1,False,0.00023674000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,467,879,13.016276700000162,1,False,0.00031150000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,439,840,12.71587609999915,1,False,0.00029666
deepseek_v4_flash,deepseek-v4-flash,direct,472,1816,27.354535499998747,1,False,0.0005745600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,471,741,11.415440999997372,1,False,0.00027342
deepseek_v4_flash,deepseek-v4-flash,direct,444,879,14.282758600002126,1,False,0.00030828
deepseek_v4_flash,deepseek-v4-flash,direct,453,1046,15.851175200001308,1,False,0.00035630000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,451,751,11.750621999999566,1,False,0.00027342
deepseek_v4_flash,deepseek-v4-flash,direct,447,1748,25.117499300002237,1,False,0.0005520200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,453,588,9.890698900002462,1,False,0.00022806000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,470,518,8.923979099999997,1,False,0.00021084000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,448,773,12.696431699998357,1,False,0.00027916000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,450,977,15.15570839999782,1,False,0.00033656
deepseek_v4_flash,deepseek-v4-flash,direct,441,1558,24.840832000001683,1,False,0.0004979800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,455,2162,33.64642570000069,1,False,0.0006690600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,446,855,14.19778579999911,1,False,0.00030184000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,439,1015,16.325057899997773,1,False,0.0003456600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,451,1265,20.19612220000272,1,False,0.00041734000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,468,1435,20.91802639999878,1,False,0.00046732000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,455,401,6.978689600000507,1,False,0.00017598
deepseek_v4_flash,deepseek-v4-flash,direct,469,796,12.05377370000133,1,False,0.00028854
deepseek_v4_flash,deepseek-v4-flash,direct,452,1608,23.74286639999991,1,False,0.0005135200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,456,1587,24.99753409999903,1,False,0.0005082
deepseek_v4_flash,deepseek-v4-flash,direct,456,1664,26.50925669999924,1,False,0.0005297600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,447,837,13.297730399997818,1,False,0.00029694
deepseek_v4_flash,deepseek-v4-flash,direct,455,857,12.907211100002314,1,False,0.00030366000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,454,1255,18.731181099999958,1,False,0.00041496
deepseek_v4_flash,deepseek-v4-flash,direct,454,1466,23.395996100000048,1,False,0.00047404
deepseek_v4_flash,deepseek-v4-flash,direct,456,1141,18.456228800001554,1,False,0.00038332000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,473,437,6.766525099999853,1,False,0.00018858000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,446,963,15.874338599998737,1,False,0.00033208000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,454,1570,23.28322029999981,1,False,0.00050316
deepseek_v4_flash,deepseek-v4-flash,direct,451,1317,19.52096420000089,1,False,0.00043190000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,468,1190,18.981761399998504,1,False,0.00039872000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,465,2337,34.66764139999941,1,False,0.00071946
deepseek_v4_flash,deepseek-v4-flash,direct,446,1166,17.59653040000194,1,False,0.00038892
deepseek_v4_flash,deepseek-v4-flash,direct,449,1071,16.362317700000858,1,False,0.00036274000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,436,1057,15.848107300000265,1,False,0.00035700000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,434,1648,25.989869199998793,1,False,0.0005222
deepseek_v4_flash,deepseek-v4-flash,direct,459,1023,16.277909200001886,1,False,0.00035070000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,446,1329,20.33391330000086,1,False,0.00043456000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,470,2400,35.10719160000008,1,False,0.0007378000000000002
deepseek_v4_flash,deepseek-v4-flash,direct,439,975,15.766376600000513,1,False,0.00033446
deepseek_v4_flash,deepseek-v4-flash,direct,472,986,15.279734499999904,1,False,0.0003421600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,444,1306,20.90274930000305,1,False,0.00042784
deepseek_v4_flash,deepseek-v4-flash,direct,456,987,16.154464800001733,1,False,0.00034020000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,448,1215,19.044819700000517,1,False,0.0004029200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,453,657,10.583946800001286,1,False,0.00024738
deepseek_v4_flash,deepseek-v4-flash,direct,453,1175,18.235458000002836,1,False,0.0003924200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,467,1105,16.445442000000185,1,False,0.00037478
deepseek_v4_flash,deepseek-v4-flash,direct,451,965,14.48991119999846,1,False,0.00033334000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,468,899,14.36294049999924,1,False,0.00031724
deepseek_v4_flash,deepseek-v4-flash,direct,447,897,14.429976599996735,1,False,0.00031374
deepseek_v4_flash,deepseek-v4-flash,direct,441,805,12.126000100000965,1,False,0.00028714
deepseek_v4_flash,deepseek-v4-flash,direct,470,1042,16.97354600000108,1,False,0.00035756000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,447,766,12.725068499999907,1,False,0.00027706
deepseek_v4_flash,deepseek-v4-flash,direct,451,1025,15.779635900002177,1,False,0.00035014
deepseek_v4_flash,deepseek-v4-flash,direct,449,2400,35.89578959999926,1,False,0.0007348600000000002
deepseek_v4_flash,deepseek-v4-flash,direct,449,883,13.600672200002009,1,False,0.0003101
deepseek_v4_flash,deepseek-v4-flash,direct,470,828,13.828094399999827,1,False,0.00029764000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,439,838,14.133935799996834,1,False,0.00029610000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,456,1694,27.228549999999814,1,False,0.0005381600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,441,1242,19.574099900000874,1,False,0.00040950000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,446,880,14.826623500001006,1,False,0.00030884000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,447,886,13.282107600000018,1,False,0.00031066000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,444,1216,19.305181700001413,1,False,0.00040264000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,465,1753,26.389328599998407,1,False,0.0005559400000000001
deepseek_v4_flash,deepseek-v4-flash,direct,445,698,11.999950899997202,1,False,0.00025774
deepseek_v4_flash,deepseek-v4-flash,direct,455,1163,18.433725000002596,1,False,0.00038934
deepseek_v4_flash,deepseek-v4-flash,direct,456,1493,24.098282799997833,1,False,0.00048188
deepseek_v4_flash,deepseek-v4-flash,direct,446,931,14.927843800000119,1,False,0.00032312
deepseek_v4_flash,deepseek-v4-flash,direct,446,924,14.908018599999195,1,False,0.00032116
deepseek_v4_flash,deepseek-v4-flash,direct,454,990,16.093180400002893,1,False,0.00034076000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,471,1115,18.437487900002452,1,False,0.00037814000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,469,788,12.198052599997027,1,False,0.0002863
deepseek_v4_flash,deepseek-v4-flash,direct,454,1967,31.426067799999146,1,False,0.0006143200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,436,1195,17.668168299998797,1,False,0.00039564000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,434,1678,26.088068100001692,1,False,0.0005306
deepseek_v4_flash,deepseek-v4-flash,direct,441,715,11.064217299997836,1,False,0.00026194000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,456,854,14.365606999999727,1,False,0.00030296
deepseek_v4_flash,deepseek-v4-flash,direct,451,1152,18.492448299999523,1,False,0.00038570000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,447,1690,25.21907629999987,1,False,0.0005357800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,467,807,12.692513499998313,1,False,0.00029134
deepseek_v4_flash,deepseek-v4-flash,direct,450,1142,19.45432989999972,1,False,0.00038276000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,459,1154,17.50301110000146,1,False,0.00038738
deepseek_v4_flash,deepseek-v4-flash,direct,448,1215,19.22594509999908,1,False,0.0004029200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,439,2158,34.11427469999762,1,False,0.0006657000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,448,2011,29.673455999996804,1,False,0.0006258
deepseek_v4_flash,deepseek-v4-flash,direct,468,1526,24.36103920000096,1,False,0.0004928
deepseek_v4_flash,deepseek-v4-flash,direct,439,1360,21.36855790000118,1,False,0.00044226
deepseek_v4_flash,deepseek-v4-flash,direct,449,1114,18.141485300002387,1,False,0.00037478
deepseek_v4_flash,deepseek-v4-flash,direct,452,2371,37.87783009999839,1,False,0.0007271600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,453,788,12.961308000001736,1,False,0.00028406
deepseek_v4_flash,deepseek-v4-flash,direct,446,1720,27.073957099997642,1,False,0.0005440400000000001
deepseek_v4_flash,deepseek-v4-flash,direct,456,1257,20.23558850000336,1,False,0.0004158000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,455,899,13.689431500002684,1,False,0.00031542
deepseek_v4_flash,deepseek-v4-flash,direct,454,1689,27.008437599997706,1,False,0.0005364800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,451,718,11.784281000000192,1,False,0.00026418
deepseek_v4_flash,deepseek-v4-flash,direct,444,1724,27.16376500000115,1,False,0.00054488
deepseek_v4_flash,deepseek-v4-flash,direct,453,2400,39.585382299999765,1,False,0.0007354200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,468,1287,20.203345299996727,1,False,0.00042588
deepseek_v4_flash,deepseek-v4-flash,direct,456,1440,22.172153999999864,1,False,0.00046704000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,447,1341,21.18273760000011,1,False,0.00043806
deepseek_v4_flash,deepseek-v4-flash,direct,473,2215,34.36390599999868,1,False,0.0006864200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,472,1800,26.484565399998246,1,False,0.00057008
deepseek_v4_flash,deepseek-v4-flash,direct,453,1040,16.554352999999537,1,False,0.00035462000000000004
deepseek_v4_pro,deepseek-v4-pro,direct,470,1284,41.53168580000056,1,False,0.00132153
deepseek_v4_pro,deepseek-v4-pro,direct,448,1594,50.66865880000114,1,False,0.00158166
deepseek_v4_pro,deepseek-v4-pro,direct,447,1160,38.13497019999704,1,False,0.001203645
deepseek_v4_pro,deepseek-v4-pro,direct,454,2014,64.55159870000352,1,False,0.0019496700000000001
deepseek_v4_pro,deepseek-v4-pro,direct,441,1603,49.95042269999976,1,False,0.001586445
deepseek_v4_pro,deepseek-v4-pro,direct,446,1668,53.666796699999395,1,False,0.00164517
deepseek_v4_pro,deepseek-v4-pro,direct,434,1693,46.440822200002,1,False,0.0016617000000000001
deepseek_v4_pro,deepseek-v4-pro,direct,448,1495,47.01615139999922,1,False,0.0014955300000000001
deepseek_v4_pro,deepseek-v4-pro,direct,470,2400,76.51885320000292,1,False,0.0022924499999999997
deepseek_v4_pro,deepseek-v4-pro,direct,456,1900,60.20558639999945,1,False,0.0018513599999999998
deepseek_v4_pro,deepseek-v4-pro,direct,471,2010,63.3520165000009,1,False,0.001953585
deepseek_v4_pro,deepseek-v4-pro,direct,439,964,31.777604200000496,1,False,0.001029645
deepseek_v4_pro,deepseek-v4-pro,direct,444,2400,76.59375100000034,1,False,0.00228114
deepseek_v4_pro,deepseek-v4-pro,direct,434,1687,47.38059570000041,1,False,0.00165648
deepseek_v4_pro,deepseek-v4-pro,direct,455,1635,52.31340220000129,1,False,0.001620375
deepseek_v4_pro,deepseek-v4-pro,direct,453,2232,72.25041529999726,1,False,0.002138895
deepseek_v4_pro,deepseek-v4-pro,direct,446,1737,55.810056900001655,1,False,0.0017052
deepseek_v4_pro,deepseek-v4-pro,direct,454,1895,60.4385134999975,1,False,0.00184614
deepseek_v4_pro,deepseek-v4-pro,direct,467,1663,53.613218899998174,1,False,0.0016499549999999998
deepseek_v4_pro,deepseek-v4-pro,direct,447,1281,40.27129109999805,1,False,0.001308915
deepseek_v4_pro,deepseek-v4-pro,direct,447,1693,55.064377900002,1,False,0.001667355
deepseek_v4_pro,deepseek-v4-pro,direct,451,2149,70.25069989999974,1,False,0.002065815
deepseek_v4_pro,deepseek-v4-pro,direct,472,1276,41.94080969999777,1,False,0.0013154399999999998
deepseek_v4_pro,deepseek-v4-pro,direct,456,1660,52.36129749999964,1,False,0.00164256
deepseek_v4_pro,deepseek-v4-pro,direct,453,1198,38.6752557999971,1,False,0.001239315
deepseek_v4_pro,deepseek-v4-pro,direct,452,2400,77.25501819999772,1,False,0.00228462
deepseek_v4_pro,deepseek-v4-pro,direct,449,2019,66.3067532999994,1,False,0.001951845
deepseek_v4_pro,deepseek-v4-pro,direct,439,2400,76.15166390000013,1,False,0.002278965
deepseek_v4_pro,deepseek-v4-pro,direct,459,2027,64.7750574999991,1,False,0.001963155
