task_id,domain,difficulty,model,agent,trial,execution_mode,spec_parse_status,action_parse_status,task_success,own_spec_pass,self_violation_rate,num_tool_calls,num_mutating_tool_calls,spec_prompt_chars,action_prompt_chars,spec_latency_s,action_latency_s,missing_precondition_steps,unknown_tool_steps,permission_denied_steps,side_effect_steps,confirmation_steps,unique_actions,action_sequence
email_026,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1940,2960,18.39534239999921,32.13298380000015,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
calendar_029,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2014,2994,14.764324100000522,35.81552219999867,0,0,0,0,0,0,
email_021,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1916,2948,15.228167500001291,36.246952900000906,0,0,0,0,0,1,email.inspect_state
calendar_023,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1995,3013,16.853538199999093,36.45370289999846,0,0,0,0,0,0,
crm_workflow_022,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1956,2879,25.986358300000575,27.623121900000115,0,0,0,0,0,1,crm.inspect_state
sheet_db_024,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1925,2866,31.324229699999705,22.300967899998795,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
file_doc_027,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1902,2809,24.035694299998795,30.05946910000057,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
sheet_db_029,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1923,2931,17.80662090000078,36.6177645000007,0,0,0,0,0,0,
crm_workflow_026,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1969,2870,25.30612579999979,29.542307099998652,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
calendar_030,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2009,3070,17.92077170000084,37.53817639999943,0,0,0,0,0,0,
sheet_db_025,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1902,2843,25.964685300001292,30.06922360000135,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
email_023,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1917,2885,24.663689100001648,32.2181924000015,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
crm_workflow_023,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1961,2880,18.92057779999959,38.47634079999989,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
sheet_db_021,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1918,2870,30.80292240000017,26.86481950000052,0,0,0,0,0,1,sheet.inspect_state
email_027,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1919,2823,20.449245300000257,37.74842410000019,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
file_doc_021,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1898,2847,20.1325925000001,38.40277529999912,0,0,0,0,0,0,
calendar_026,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,2016,2965,22.37233329999981,36.45623929999965,0,0,0,0,1,5,calendar.inspect_state calendar.check_constraints confirm calendar.apply_update send_invites
sheet_db_026,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1951,2932,23.08564280000064,35.84142790000078,0,0,0,0,0,0,
calendar_027,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1987,3012,20.44717739999942,38.67296820000047,0,0,0,0,0,0,
email_022,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1923,2932,22.653358800000206,36.82799580000028,0,0,0,0,0,1,email.inspect_state
calendar_025,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1989,2986,24.195575899999312,35.89147430000048,0,0,0,0,0,0,
file_doc_029,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1908,2852,22.352402800001073,38.94265559999985,0,0,0,0,0,0,
sheet_db_028,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1939,2893,24.999528699998336,36.81656050000129,0,0,0,0,0,0,
crm_workflow_021,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1955,2885,29.432465100000627,35.54713720000109,0,0,0,0,0,0,
email_030,email,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1941,2882,26.243362700000944,39.04539039999872,0,0,0,0,0,0,
file_doc_022,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1897,2845,27.28718470000058,38.04747970000062,0,0,0,0,0,0,
sheet_db_022,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1936,2915,26.468681000000288,39.32641340000009,0,0,0,0,0,0,
file_doc_030,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1903,2838,26.73892530000012,39.521735700000136,0,0,0,0,0,0,
crm_workflow_024,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1971,2981,29.579023999998753,38.607390099999975,0,0,0,0,0,0,
file_doc_023,file_doc,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1911,2819,35.07578749999993,33.419119500000306,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
crm_workflow_025,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1941,2844,30.083690499999648,39.71526000000085,0,0,0,0,0,0,
calendar_022,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2002,2995,30.948806200000035,38.91172860000006,0,0,0,0,0,0,
calendar_021,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2008,3019,31.911383900000146,38.70425530000102,0,0,0,0,0,0,
sheet_db_023,sheet_db,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1939,2891,34.06986770000003,39.631850900001155,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
crm_workflow_030,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1964,2845,35.39197160000003,39.71370900000147,0,0,0,0,0,0,
crm_workflow_021,crm_workflow,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1974,3116,28.556450799998856,12.552070799998546,0,0,0,0,0,1,crm.inspect_state
crm_workflow_022,crm_workflow,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1975,3130,21.140365200000815,21.088161100000434,0,0,0,0,0,1,crm.inspect_state
calendar_022,calendar,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2021,3121,13.313494899999569,36.14060319999953,0,0,0,0,0,0,
email_024,email,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1942,2967,29.17143870000109,51.81394220000038,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
file_doc_022,file_doc,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,2,0,1916,2971,16.06172080000033,34.377310699999725,0,0,0,0,0,2,file.inspect_state file.check_constraints
email_023,email,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,2,0,1917,2971,57.36208000000079,62.16486620000069,0,0,0,0,0,2,email.inspect_state email.check_constraints
file_doc_021,file_doc,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1917,3014,22.81507590000001,31.89274420000038,0,0,0,0,0,1,file.inspect_state
sheet_db_021,sheet_db,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,2,0,1937,3094,17.972926800001005,36.97136419999879,0,0,0,0,0,2,sheet.inspect_state sheet.check_constraints
calendar_021,calendar,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2027,3256,20.275403199999346,39.01935890000095,0,0,0,0,0,0,
email_023,email,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1936,3166,12.772341299998516,34.69084640000074,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
calendar_022,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2002,3057,46.628879199999574,74.97740370000065,0,0,0,0,0,0,
sheet_db_022,sheet_db,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1955,3097,29.770333300000857,22.737275900000895,0,0,0,0,0,1,sheet.inspect_state
file_doc_023,file_doc,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,2,0,1930,3003,13.403832299998612,34.604599500000404,0,0,0,0,0,2,file.inspect_state file.check_constraints
sheet_db_022,sheet_db,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1936,3008,48.373663499998656,75.47443719999865,0,0,0,0,0,0,
email_022,email,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1942,3096,16.35909509999874,39.3764558999992,0,0,0,0,0,0,
email_021,email,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1935,3233,26.72650049999902,36.752085800000714,0,0,0,0,0,0,
email_021,email,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1916,2994,54.43998869999996,76.15526789999967,0,0,0,0,0,0,
email_022,email,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1923,2991,57.10261530000025,74.53091569999924,0,0,0,0,0,0,
calendar_023,calendar,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2014,3214,22.457323300001008,39.38973530000112,0,0,0,0,0,0,
calendar_021,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2008,3212,58.02386470000056,74.78721880000012,0,0,0,0,0,0,
crm_workflow_022,crm_workflow,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1956,2939,73.16564600000129,63.91839129999971,0,0,0,0,0,0,
file_doc_023,file_doc,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1911,2918,75.92595849999998,63.48976149999908,0,0,0,0,0,0,
calendar_023,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1995,3199,65.68950020000011,74.33077800000137,0,0,0,0,0,0,
crm_workflow_023,crm_workflow,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1961,3132,71.02280830000018,74.14703290000034,0,0,0,0,0,0,
crm_workflow_023,crm_workflow,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,fallback,invalid_no_fallback,0.0,0.0,1.0,0,0,1980,3096,38.065070699998614,36.63409759999922,0,0,0,0,0,0,
calendar_024,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1988,3010,36.91436969999995,73.61601279999923,0,0,0,0,0,0,
file_doc_024,file_doc,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1931,2924,38.592817200000354,71.60775100000137,0,0,0,0,0,0,
file_doc_025,file_doc,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1886,2847,39.07508489999964,62.65276090000043,0,0,0,0,0,0,
file_doc_022,file_doc,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,4,1,1897,2927,77.35842920000141,71.77668019999874,0,0,0,0,1,4,file.inspect_state file.check_constraints confirm file.apply_update
crm_workflow_021,crm_workflow,L2,deepseek_v4_pro,direct,0,tool_plan_executor,fallback,invalid_no_fallback,0.0,0.0,1.0,0,0,1955,2891,75.66065459999845,73.68387679999978,0,0,0,0,0,0,
file_doc_026,file_doc,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1913,2909,49.698351200000616,50.51808649999839,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
sheet_db_021,sheet_db,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1918,2967,77.58776249999937,73.34918959999959,0,0,0,0,0,0,
file_doc_021,file_doc,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1898,3086,76.47801059999983,76.47565509999913,0,0,0,0,0,0,
email_029,email,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1915,2922,36.906164199999694,60.202543200000946,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
email_026,email,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1959,3168,14.32483719999982,20.17697389999921,0,0,0,0,0,1,email.inspect_state
sheet_db_023,sheet_db,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1958,3000,20.123904399999446,36.274173199999495,0,0,0,0,0,0,
calendar_024,calendar,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2007,3263,19.143391399999018,35.819835899999816,0,0,0,0,0,0,
email_027,email,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1919,2919,36.85946630000035,73.81497500000114,0,0,0,0,0,0,
sheet_db_023,sheet_db,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1939,3113,57.454889299999195,74.37183870000081,0,0,0,0,0,0,
email_025,email,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1911,3014,21.49667969999973,24.663821500000267,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
file_doc_024,file_doc,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1950,2956,17.269136299999445,30.601418199999898,0,0,0,0,0,1,file.inspect_state
sheet_db_025,sheet_db,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1921,3047,23.542903800000204,21.711601099999825,0,0,0,0,1,5,sheet.inspect_state sheet.check_constraints confirm sheet.apply_update sheet.append_audit_log
email_024,email,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1961,3199,11.749634499999956,38.80312749999939,0,0,0,0,0,0,
file_doc_028,file_doc,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1949,2881,73.4773649000017,40.17738250000002,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
calendar_027,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1987,3039,44.397873800000525,74.3695861999986,0,0,0,0,0,0,
calendar_030,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2009,3005,35.87526119999893,75.13052910000079,0,0,0,0,0,0,
crm_workflow_025,crm_workflow,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1960,3049,15.357568700001138,35.91249729999981,0,0,0,0,0,0,
email_025,email,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1892,2994,62.365279999999984,63.60224130000097,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
file_doc_027,file_doc,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1902,2881,44.86069090000092,73.70759879999969,0,0,0,0,0,0,
crm_workflow_026,crm_workflow,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1969,2897,48.65871960000004,74.36553570000069,0,0,0,0,0,0,
crm_workflow_026,crm_workflow,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1988,3205,14.074266499999794,35.889642000000094,0,0,0,0,0,0,
file_doc_025,file_doc,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1905,3025,15.755255800000668,36.43370209999921,0,0,0,0,0,0,
calendar_026,calendar,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,2035,3248,17.369803599998704,35.310117799999716,0,0,0,0,1,5,calendar.inspect_state calendar.check_constraints confirm calendar.apply_update send_invites
calendar_025,calendar,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2008,3242,16.139504800001305,39.36949040000036,0,0,0,0,0,0,
crm_workflow_024,crm_workflow,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1990,3170,24.517563299999892,36.05100279999897,0,0,0,0,0,0,
crm_workflow_028,crm_workflow,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1987,3074,48.93616680000014,72.99241520000032,0,0,0,0,0,0,
sheet_db_024,sheet_db,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1944,3081,34.11251280000033,23.96238959999937,0,0,0,0,0,1,sheet.inspect_state
email_030,email,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1941,3004,55.586447800000315,62.91654959999869,0,0,0,0,0,0,
email_026,email,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1940,3029,62.840251499999795,64.60303340000064,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
sheet_db_024,sheet_db,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1925,3003,62.991468799998984,72.24525650000032,0,0,0,0,0,0,
calendar_025,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1989,3021,61.23494500000015,73.30922680000003,0,0,0,0,0,0,
email_028,email,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1948,2996,63.08700469999894,62.72215599999981,0,0,0,0,1,5,email.inspect_state email.check_constraints confirm email.apply_update send_email
crm_workflow_030,crm_workflow,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1964,2944,56.026761900000565,66.43021090000002,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
file_doc_029,file_doc,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1927,2997,14.943046700000195,18.813077999999223,0,0,0,0,0,1,file.inspect_state
crm_workflow_027,crm_workflow,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1976,3015,16.18552339999951,35.829642000000604,0,0,0,0,0,0,
calendar_029,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2014,3013,53.43222369999967,73.50170930000058,0,0,0,0,0,0,
email_027,email,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1938,3240,14.451863300000696,38.01310259999991,0,0,0,0,0,0,
file_doc_027,file_doc,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1921,3047,24.219454300000507,27.16727449999962,0,0,0,0,1,5,file.inspect_state file.check_constraints confirm file.apply_update file.share
crm_workflow_024,crm_workflow,L2,deepseek_v4_pro,direct,0,tool_plan_executor,fallback,invalid_no_fallback,0.0,0.0,1.0,0,0,1971,2907,74.26385520000076,73.17881130000023,0,0,0,0,0,0,
calendar_027,calendar,L2,deepseek_v4_flash,plan_first,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2006,3246,20.286765799999557,35.01697929999864,0,0,0,0,0,0,
calendar_026,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2016,3038,64.54549059999954,74.61002469999949,0,0,0,0,0,0,
calendar_028,calendar,L2,deepseek_v4_pro,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1994,3176,58.49546709999959,74.17142370000147,0,0,0,0,0,0,
