task_id,domain,difficulty,model,agent,provider,provider_model,parse_status,parsed,fallback,attempts,latency_s,prompt_chars,raw_output_chars,prompt_tokens,completion_tokens,total_tokens
crm_workflow_021,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,12.220192400000087,1955.0,713.0,470.0,667.0,1137.0
crm_workflow_025,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,15.172940699998435,1941.0,1394.0,468.0,852.0,1320.0
sheet_db_023,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,15.63329750000048,1939.0,1327.0,447.0,978.0,1425.0
sheet_db_026,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,22.62366519999705,1951.0,1634.0,459.0,1344.0,1803.0
calendar_023,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,20.4606062999992,1995.0,1668.0,448.0,1208.0,1656.0
calendar_021,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.178527699998085,2008.0,908.0,456.0,1093.0,1549.0
file_doc_021,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,14.400000899997394,1898.0,1591.0,447.0,819.0,1266.0
email_021,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,21.24220620000051,1916.0,1321.0,441.0,1244.0,1685.0
file_doc_022,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,21.194309800001065,1897.0,1282.0,439.0,1242.0,1681.0
email_021,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,15.451216000001295,1916.0,1466.0,441.0,975.0,1416.0
email_030,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,24.578129599998647,1941.0,1842.0,447.0,1493.0,1940.0
crm_workflow_029,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,21.331818499998917,1960.0,1453.0,467.0,1390.0,1857.0
email_024,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.120369899999787,1942.0,1499.0,445.0,1092.0,1537.0
calendar_029,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.901953700002196,2014.0,1112.0,455.0,974.0,1429.0
email_026,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,30.08701810000275,1940.0,1080.0,449.0,1872.0,2321.0
calendar_023,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,19.869886700002098,1995.0,1318.0,448.0,1167.0,1615.0
sheet_db_027,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,23.23164109999925,1935.0,1410.0,448.0,1430.0,1878.0
calendar_026,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,18.073224700001447,2016.0,1864.0,456.0,1083.0,1539.0
file_doc_024,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,21.613203400000202,1931.0,2031.0,453.0,1278.0,1731.0
file_doc_023,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,24.05672059999779,1911.0,1657.0,446.0,1433.0,1879.0
crm_workflow_022,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,19.864469900003314,1956.0,1246.0,465.0,1205.0,1670.0
crm_workflow_022,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,26.05860920000123,1956.0,1710.0,465.0,1570.0,2035.0
email_023,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,20.855904799998825,1917.0,2162.0,434.0,1303.0,1737.0
file_doc_030,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,22.601912099999026,1903.0,1513.0,441.0,1338.0,1779.0
calendar_022,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,22.731829500000458,2002.0,1450.0,451.0,1366.0,1817.0
sheet_db_030,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,25.768242699999973,1946.0,1875.0,456.0,1662.0,2118.0
crm_workflow_021,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,22.43746480000118,1955.0,1976.0,470.0,1368.0,1838.0
file_doc_023,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,33.504638700000214,1911.0,1968.0,446.0,2208.0,2654.0
sheet_db_021,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,23.642088700002205,1918.0,1141.0,452.0,1449.0,1901.0
sheet_db_022,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,26.889435900000535,1936.0,1121.0,454.0,1644.0,2098.0
sheet_db_029,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,27.757758300002024,1923.0,1617.0,451.0,1872.0,2323.0
sheet_db_028,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,27.11270059999879,1939.0,2185.0,453.0,1805.0,2258.0
crm_workflow_023,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,27.139425299999857,1961.0,1345.0,470.0,1659.0,2129.0
calendar_028,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,28.508530999999493,1994.0,997.0,456.0,1785.0,2241.0
sheet_db_024,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,28.397789299997385,1925.0,1682.0,450.0,1852.0,2302.0
file_doc_025,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,32.513267299997096,1886.0,1911.0,446.0,2004.0,2450.0
file_doc_022,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,31.21206969999912,1897.0,1170.0,439.0,1938.0,2377.0
email_023,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,31.850754800001596,1917.0,1987.0,434.0,1972.0,2406.0
crm_workflow_026,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,34.85414600000149,1969.0,1025.0,469.0,2191.0,2660.0
calendar_025,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,fallback,False,True,1.0,35.85004529999787,1989.0,0.0,454.0,2400.0,2854.0
file_doc_026,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,8.47153679999974,1913.0,1199.0,444.0,535.0,979.0
sheet_db_021,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,35.790606900001876,1918.0,1621.0,452.0,2178.0,2630.0
email_024,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.792631100001017,1942.0,1470.0,445.0,1106.0,1551.0
email_028,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,10.104988399998547,1948.0,1084.0,446.0,632.0,1078.0
calendar_024,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,12.566367200000968,1988.0,1579.0,454.0,771.0,1225.0
crm_workflow_025,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,6.178028000002087,1941.0,816.0,468.0,364.0,832.0
sheet_db_027,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,13.281347000000096,1935.0,1222.0,448.0,790.0,1238.0
file_doc_028,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,18.46733409999797,1949.0,1558.0,455.0,1217.0,1672.0
crm_workflow_026,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,13.480774499999825,1969.0,1729.0,469.0,866.0,1335.0
calendar_025,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,8.840926599998056,1989.0,849.0,454.0,546.0,1000.0
file_doc_024,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.013619900000776,1931.0,1393.0,453.0,1075.0,1528.0
email_026,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,18.766547999999602,1940.0,1101.0,449.0,1211.0,1660.0
file_doc_029,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,15.86057240000082,1908.0,1388.0,446.0,980.0,1426.0
file_doc_030,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,14.796112699998048,1903.0,2463.0,441.0,978.0,1419.0
calendar_026,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,10.65409659999932,2016.0,1147.0,456.0,673.0,1129.0
email_029,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,15.529485300001397,1915.0,1118.0,439.0,972.0,1411.0
email_025,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,15.741994500000146,1892.0,1292.0,439.0,942.0,1381.0
email_027,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,20.59932430000117,1919.0,1377.0,436.0,1319.0,1755.0
crm_workflow_024,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,20.613269099998433,1971.0,1812.0,471.0,1370.0,1841.0
file_doc_027,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,14.674984899997071,1902.0,1253.0,447.0,899.0,1346.0
email_024,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.964555499998824,1942.0,1285.0,445.0,1240.0,1685.0
sheet_db_023,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,24.521666299999197,1939.0,1767.0,447.0,1546.0,1993.0
sheet_db_029,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.724461599998904,1923.0,2169.0,451.0,1160.0,1611.0
file_doc_025,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.71245120000094,1886.0,1385.0,446.0,1086.0,1532.0
file_doc_021,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,8.888958899999125,1898.0,1060.0,447.0,522.0,969.0
sheet_db_023,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.0623185000004,1939.0,1721.0,447.0,1088.0,1535.0
calendar_029,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,12.925176300002931,2014.0,1443.0,455.0,774.0,1229.0
email_025,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,11.89068739999857,1892.0,1217.0,439.0,732.0,1171.0
calendar_028,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,10.49512329999925,1994.0,956.0,456.0,674.0,1130.0
crm_workflow_030,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,7.93896169999789,1964.0,1468.0,468.0,516.0,984.0
crm_workflow_022,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,15.735618700000487,1956.0,1220.0,465.0,1045.0,1510.0
file_doc_022,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,14.700456599999598,1897.0,1258.0,439.0,980.0,1419.0
file_doc_023,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,14.162256299998262,1911.0,1089.0,446.0,958.0,1404.0
sheet_db_025,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,19.81448829999863,1902.0,1264.0,451.0,1234.0,1685.0
email_030,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,14.637090899999748,1941.0,1758.0,447.0,921.0,1368.0
sheet_db_024,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,23.205383500000607,1925.0,1725.0,450.0,1489.0,1939.0
crm_workflow_021,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,10.230576300000394,1955.0,1264.0,470.0,605.0,1075.0
crm_workflow_027,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,23.101905700001225,1957.0,2052.0,473.0,1463.0,1936.0
calendar_027,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,22.946717999999237,1987.0,1675.0,449.0,1554.0,2003.0
calendar_030,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,13.860403499998938,2009.0,1713.0,453.0,912.0,1365.0
email_022,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,22.88504460000331,1923.0,1230.0,444.0,1553.0,1997.0
crm_workflow_028,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.71362439999939,1987.0,1121.0,472.0,1188.0,1660.0
email_021,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,9.79971579999983,1916.0,1407.0,441.0,585.0,1026.0
crm_workflow_024,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,14.106422600001679,1971.0,1806.0,471.0,948.0,1419.0
calendar_022,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,14.920778700001392,2002.0,1593.0,451.0,951.0,1402.0
sheet_db_024,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.313616100000218,1925.0,2177.0,450.0,1009.0,1459.0
sheet_db_026,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,33.69998399999895,1951.0,1712.0,459.0,2346.0,2805.0
sheet_db_021,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,21.195530699998926,1918.0,1119.0,452.0,1330.0,1782.0
crm_workflow_029,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,27.01262560000032,1960.0,1612.0,467.0,1830.0,2297.0
crm_workflow_023,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,19.470913299999665,1961.0,1473.0,470.0,1231.0,1701.0
sheet_db_028,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,27.854677999999694,1939.0,1962.0,453.0,1908.0,2361.0
calendar_024,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,18.45875900000101,1988.0,1041.0,454.0,1150.0,1604.0
sheet_db_022,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,21.30103220000092,1936.0,1579.0,454.0,1334.0,1788.0
sheet_db_025,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,13.14530790000208,1902.0,1984.0,451.0,820.0,1271.0
email_023,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,21.674689200001012,1917.0,1830.0,434.0,1454.0,1888.0
calendar_026,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,10.189027999997052,2016.0,1359.0,456.0,655.0,1111.0
file_doc_026,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,18.634016800002428,1913.0,1574.0,444.0,1223.0,1667.0
file_doc_024,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,25.133730500001548,1931.0,1400.0,453.0,1587.0,2040.0
sheet_db_030,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,29.478390699998272,1946.0,2018.0,456.0,1917.0,2373.0
calendar_021,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,29.436949599999934,2008.0,1406.0,456.0,1988.0,2444.0
sheet_db_026,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,20.378556700001354,1951.0,1932.0,459.0,1279.0,1738.0
file_doc_025,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,20.644331100000272,1886.0,1489.0,446.0,1325.0,1771.0
calendar_025,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.418709699999454,1989.0,1368.0,454.0,1204.0,1658.0
email_026,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,19.72531770000205,1940.0,1334.0,449.0,1258.0,1707.0
crm_workflow_026,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,13.477273300002707,1969.0,1245.0,469.0,907.0,1376.0
calendar_023,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,31.94382929999847,1995.0,2164.0,448.0,2189.0,2637.0
file_doc_027,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,18.802624500000093,1902.0,1118.0,447.0,1161.0,1608.0
email_028,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,11.360058199999912,1948.0,1221.0,446.0,690.0,1136.0
email_029,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,9.957960100000491,1915.0,1311.0,439.0,574.0,1013.0
crm_workflow_027,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,19.16554299999916,1957.0,999.0,473.0,1321.0,1794.0
file_doc_029,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,11.53494910000154,1908.0,1343.0,446.0,688.0,1134.0
calendar_027,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,11.97577900000033,1987.0,1437.0,449.0,797.0,1246.0
crm_workflow_025,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,28.54460889999973,1941.0,1371.0,468.0,1823.0,2291.0
calendar_029,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,10.93740980000075,2014.0,1398.0,455.0,701.0,1156.0
email_024,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,7.08829070000138,1942.0,933.0,445.0,410.0,855.0
sheet_db_027,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,23.186853100000008,1935.0,1352.0,448.0,1488.0,1936.0
file_doc_021,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,11.674178299999767,1898.0,1891.0,447.0,753.0,1200.0
email_027,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.534346299999015,1919.0,926.0,436.0,1181.0,1617.0
calendar_028,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,15.267380699999194,1994.0,1032.0,456.0,967.0,1423.0
email_030,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,8.724927699997352,1941.0,1337.0,447.0,562.0,1009.0
email_021,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.130627200000163,1916.0,1179.0,441.0,1063.0,1504.0
calendar_030,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,9.505213500000536,2009.0,1758.0,453.0,619.0,1072.0
crm_workflow_029,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,13.016276700000162,1960.0,1857.0,467.0,879.0,1346.0
email_025,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,12.71587609999915,1892.0,1587.0,439.0,840.0,1279.0
crm_workflow_028,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,27.354535499998747,1987.0,1637.0,472.0,1816.0,2288.0
crm_workflow_024,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,11.415440999997372,1971.0,1423.0,471.0,741.0,1212.0
email_022,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,14.282758600002126,1923.0,1510.0,444.0,879.0,1323.0
sheet_db_028,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,15.851175200001308,1939.0,1780.0,453.0,1046.0,1499.0
calendar_022,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,11.750621999999566,2002.0,1798.0,451.0,751.0,1202.0
sheet_db_023,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,25.117499300002237,1939.0,1305.0,447.0,1748.0,2195.0
