task_id,domain,difficulty,model,agent,provider,provider_model,parse_status,json_repair_strategy,json_repair_attempts,llm_error,parsed,fallback,attempts,latency_s,prompt_chars,raw_output_chars,prompt_tokens,completion_tokens,total_tokens
calendar_026,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,25.320522099995287,2016.0,1736.0,456.0,1362.0,1818.0
file_doc_022,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.082087899994804,1897.0,961.0,439.0,899.0,1338.0
calendar_021,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.562703499977943,2008.0,1425.0,456.0,853.0,1309.0
sheet_db_023,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.604671600012807,1939.0,841.0,447.0,1028.0,1475.0
email_021,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.891943499998888,1916.0,1240.0,441.0,1036.0,1477.0
crm_workflow_025,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,31.214050100010354,1941.0,1443.0,468.0,1689.0,2157.0
file_doc_023,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,29.037641100003384,1911.0,1374.0,446.0,1590.0,2036.0
file_doc_024,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,26.34885760000907,1931.0,1077.0,453.0,1487.0,1940.0
file_doc_025,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,23.117096100002527,1886.0,1367.0,446.0,1249.0,1695.0
calendar_022,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.763065300008748,2002.0,1861.0,451.0,1148.0,1599.0
sheet_db_021,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.614238900016062,1918.0,2017.0,452.0,1171.0,1623.0
sheet_db_022,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.831419499998447,1936.0,1298.0,454.0,1184.0,1638.0
crm_workflow_024,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,24.1935661000025,1971.0,1895.0,471.0,1274.0,1745.0
calendar_027,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,28.566950199980056,1987.0,1676.0,449.0,1682.0,2131.0
calendar_025,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,28.768107299983967,1989.0,1512.0,454.0,1578.0,2032.0
file_doc_026,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,31.5796105999907,1913.0,1634.0,444.0,1885.0,2329.0
crm_workflow_021,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,31.08473239999148,1955.0,2123.0,470.0,1867.0,2337.0
calendar_023,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,fallback,,0,No parseable JSON object found in model output; attempts=[]; last_error=,False,True,1.0,39.90635870001279,1995.0,0.0,448.0,2400.0,2848.0
crm_workflow_023,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,34.572685799998,1961.0,1487.0,470.0,2074.0,2544.0
sheet_db_027,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.735346699977526,1935.0,1500.0,448.0,839.0,1287.0
crm_workflow_022,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,fallback,,0,No parseable JSON object found in model output; attempts=[]; last_error=,False,True,1.0,43.638109699997585,1956.0,0.0,465.0,2400.0,2865.0
email_028,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.328298100008396,1948.0,1820.0,446.0,943.0,1389.0
email_027,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.822641200007638,1919.0,1724.0,436.0,1124.0,1560.0
crm_workflow_028,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.88244859999395,1987.0,1959.0,472.0,1157.0,1629.0
file_doc_029,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.408509600005345,1908.0,1247.0,446.0,840.0,1286.0
file_doc_027,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,30.55510509997839,1902.0,1500.0,447.0,1757.0,2204.0
calendar_028,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.661069199995836,1994.0,1225.0,456.0,946.0,1402.0
crm_workflow_029,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.252760799980024,1960.0,1894.0,467.0,791.0,1258.0
sheet_db_028,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.737124799983576,1939.0,1281.0,453.0,939.0,1392.0
crm_workflow_030,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.8657569999923,1964.0,1722.0,468.0,1043.0,1511.0
email_030,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.648085299995728,1941.0,1017.0,447.0,636.0,1083.0
calendar_031,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.447909699985757,1983.0,1477.0,450.0,631.0,1081.0
file_doc_028,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,32.53647880000062,1949.0,1821.0,455.0,1987.0,2442.0
crm_workflow_032,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.951910499978112,1975.0,1471.0,470.0,866.0,1336.0
sheet_db_029,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,24.175014400010696,1923.0,1207.0,451.0,1490.0,1941.0
email_033,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,6.998654800001532,1918.0,944.0,438.0,405.0,843.0
calendar_030,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.29198309997446,2009.0,1176.0,453.0,879.0,1332.0
sheet_db_030,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.110300199972698,1946.0,1782.0,456.0,811.0,1267.0
sheet_db_031,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.208615899988217,1925.0,1410.0,447.0,1047.0,1494.0
email_032,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.74250680001569,1940.0,1899.0,445.0,656.0,1101.0
calendar_029,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,24.713891699997475,2014.0,2360.0,455.0,1417.0,1872.0
email_029,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,27.055681199999526,1915.0,1875.0,439.0,1588.0,2027.0
crm_workflow_031,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.95431309999549,1949.0,865.0,471.0,1119.0,1590.0
calendar_032,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.5643604999932,1997.0,1317.0,458.0,913.0,1371.0
sheet_db_032,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.08100700000068,1927.0,2040.0,451.0,1237.0,1688.0
email_031,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,29.048469299974386,1901.0,1144.0,434.0,1657.0,2091.0
file_doc_032,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,26.824495500011835,1940.0,2424.0,454.0,1524.0,1978.0
calendar_033,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.537863400008064,2019.0,2687.0,456.0,1010.0,1466.0
file_doc_033,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.09661700000288,1900.0,907.0,444.0,413.0,857.0
file_doc_030,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,29.525056799990125,1903.0,2119.0,441.0,1671.0,2112.0
file_doc_031,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,26.6076849999954,1896.0,2037.0,446.0,1486.0,1932.0
crm_workflow_033,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,23.57775379999657,1957.0,1548.0,467.0,1356.0,1823.0
sheet_db_034,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.057861399982357,1933.0,1482.0,455.0,546.0,1001.0
sheet_db_033,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,25.886382400000002,1920.0,1155.0,449.0,1507.0,1956.0
file_doc_034,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.349682100000791,1894.0,1569.0,440.0,794.0,1234.0
crm_workflow_035,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.39585570001509,1952.0,1141.0,471.0,779.0,1250.0
crm_workflow_034,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,27.92076750000706,1953.0,1521.0,466.0,1630.0,2096.0
email_034,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,23.341295399994124,1920.0,1254.0,445.0,1465.0,1910.0
email_036,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.644899000006262,1929.0,1917.0,444.0,982.0,1426.0
calendar_034,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,35.379257299995515,2016.0,1400.0,456.0,2102.0,2558.0
sheet_db_035,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.742143099982059,1930.0,1390.0,448.0,702.0,1150.0
calendar_035,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,28.029498000018066,2003.0,1243.0,453.0,1592.0,2045.0
crm_workflow_037,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.98919950000709,1962.0,1906.0,468.0,793.0,1261.0
sheet_db_036,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.644911200011848,1912.0,1910.0,449.0,885.0,1334.0
email_037,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.512098000006517,1913.0,1621.0,439.0,694.0,1133.0
email_035,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.598711500002537,1908.0,2714.0,435.0,1265.0,1700.0
file_doc_035,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,24.93506809999235,1902.0,1434.0,447.0,1470.0,1917.0
file_doc_036,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,28.3449179000163,1918.0,2138.0,452.0,1631.0,2083.0
calendar_036,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.370582500007004,1992.0,1544.0,457.0,1101.0,1558.0
crm_workflow_036,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,24.501644400006626,1958.0,1478.0,470.0,1454.0,1924.0
file_doc_037,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.692143399995985,1907.0,1784.0,446.0,951.0,1397.0
crm_workflow_038,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,27.111755699996138,1977.0,1899.0,469.0,1534.0,2003.0
calendar_038,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.664081299997633,2040.0,1434.0,459.0,680.0,1139.0
sheet_db_037,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,27.1269226000004,1923.0,1114.0,451.0,1547.0,1998.0
calendar_037,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.079766799986828,2026.0,2621.0,457.0,1260.0,1717.0
file_doc_038,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.71135980001418,1921.0,1226.0,444.0,968.0,1412.0
sheet_db_039,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.859489800001029,1945.0,970.0,448.0,647.0,1095.0
email_038,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.978000700008124,1948.0,964.0,449.0,1094.0,1543.0
crm_workflow_039,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.10132430001977,1967.0,687.0,473.0,1023.0,1496.0
crm_workflow_040,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.108922500017798,1988.0,1513.0,473.0,1098.0,1571.0
file_doc_039,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.615770100004738,1912.0,1717.0,447.0,927.0,1374.0
calendar_039,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.8077441000205,2013.0,1648.0,452.0,1052.0,1504.0
sheet_db_038,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.048999899998307,1959.0,1780.0,459.0,1200.0,1659.0
sheet_db_040,sheet_db,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.116598900000099,1940.0,1374.0,454.0,733.0,1187.0
email_040,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.290711599984206,1949.0,1578.0,447.0,973.0,1420.0
calendar_040,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,24.991629900003318,2012.0,1429.0,460.0,1436.0,1896.0
email_039,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,34.80026339998585,1929.0,2340.0,436.0,1989.0,2425.0
file_doc_040,file_doc,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,39.03242259999388,1950.0,3555.0,456.0,2216.0,2672.0
calendar_021,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,61.10318710000138,2008.0,2601.0,456.0,1745.0,2201.0
calendar_025,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,47.10492019998492,1989.0,1971.0,454.0,1360.0,1814.0
calendar_023,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,73.2543766000017,1995.0,2397.0,448.0,2127.0,2575.0
email_022,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,42.52204609999899,1923.0,1411.0,444.0,1288.0,1732.0
sheet_db_026,sheet_db,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,64.39377659998718,1951.0,2259.0,459.0,1814.0,2273.0
email_024,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,37.79162829997949,1942.0,1839.0,445.0,1079.0,1524.0
crm_workflow_023,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,43.199254200008,1961.0,1713.0,470.0,1278.0,1748.0
crm_workflow_026,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,61.92742819999694,1969.0,2261.0,469.0,1848.0,2317.0
crm_workflow_021,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw+repair,2,,True,False,1.0,80.4434039000189,1955.0,792.0,470.0,2400.0,2870.0
crm_workflow_022,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,61.5068322000152,1956.0,2555.0,465.0,1809.0,2274.0
file_doc_022,file_doc,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,61.81123779999325,1897.0,2739.0,439.0,1799.0,2238.0
sheet_db_024,sheet_db,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,55.168731299985666,1925.0,1843.0,450.0,1602.0,2052.0
calendar_024,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,60.46092269997462,1988.0,2436.0,454.0,1790.0,2244.0
sheet_db_025,sheet_db,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,50.13664250000147,1902.0,2804.0,451.0,1449.0,1900.0
file_doc_021,file_doc,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw+repair,2,,True,False,1.0,81.382468900003,1898.0,1427.0,447.0,2400.0,2847.0
sheet_db_021,sheet_db,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,,0,No parseable JSON object found in model output; attempts=[]; last_error=,False,True,1.0,82.3384447999997,1918.0,0.0,452.0,2400.0,2852.0
sheet_db_022,sheet_db,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,73.54769350000424,1936.0,3041.0,454.0,2126.0,2580.0
file_doc_023,file_doc,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,61.9162340000039,1911.0,2184.0,446.0,1809.0,2255.0
crm_workflow_025,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,62.7298873999971,1941.0,1830.0,468.0,1859.0,2327.0
email_023,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw+repair,2,,True,False,1.0,81.43925799999852,1917.0,2322.0,434.0,2400.0,2834.0
file_doc_025,file_doc,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,69.25442149999435,1886.0,1866.0,446.0,2085.0,2531.0
email_021,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,77.97309290000703,1916.0,2139.0,441.0,2181.0,2622.0
calendar_022,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,,0,No parseable JSON object found in model output; attempts=[]; last_error=,False,True,1.0,82.78323840000667,2002.0,0.0,451.0,2400.0,2851.0
crm_workflow_024,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,74.93141109999851,1971.0,2349.0,471.0,2214.0,2685.0
file_doc_024,file_doc,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw+repair,2,,True,False,1.0,82.28747139999177,1931.0,389.0,453.0,2400.0,2853.0
sheet_db_023,sheet_db,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw+repair,2,,True,False,1.0,81.8474547000078,1939.0,1149.0,447.0,2400.0,2847.0
email_025,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,79.66589450000902,1892.0,2469.0,439.0,2181.0,2620.0
calendar_026,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,78.3180219999922,2016.0,2362.0,456.0,2285.0,2741.0
email_026,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,74.46124140001484,1940.0,2399.0,449.0,2148.0,2597.0
calendar_027,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,,0,No parseable JSON object found in model output; attempts=[]; last_error=,False,True,1.0,83.63267220000853,1987.0,0.0,449.0,2400.0,2849.0
file_doc_026,file_doc,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw+repair,2,,True,False,1.0,82.2565964999958,1913.0,1067.0,444.0,2400.0,2844.0
crm_workflow_027,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw+repair,2,,True,False,1.0,82.85576840001158,1957.0,274.0,473.0,2400.0,2873.0
crm_workflow_028,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw+repair,2,,True,False,1.0,82.65664319999632,1987.0,1646.0,472.0,2400.0,2872.0
email_029,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,44.08891790002235,1915.0,1670.0,439.0,1239.0,1678.0
sheet_db_027,sheet_db,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,49.035193500021705,1935.0,2889.0,448.0,1428.0,1876.0
calendar_029,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,56.85168469999917,2014.0,1906.0,455.0,1639.0,2094.0
calendar_028,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,63.30141420001746,1994.0,1658.0,456.0,1842.0,2298.0
file_doc_028,file_doc,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw+repair,2,,True,False,1.0,84.0248115999857,1949.0,622.0,455.0,2400.0,2855.0
email_030,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,35.41662540001562,1941.0,2544.0,447.0,990.0,1437.0
email_027,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw+repair,2,,True,False,1.0,82.40508110000519,1919.0,3313.0,436.0,2400.0,2836.0
file_doc_027,file_doc,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw+repair,2,,True,False,1.0,83.68135139998049,1902.0,2642.0,447.0,2400.0,2847.0
crm_workflow_031,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,44.784635599993635,1949.0,1571.0,471.0,1222.0,1693.0
