model,provider_model,agent,input_tokens,output_tokens,latency_s,attempts,token_estimated,estimated_cost_usd
deepseek_v4_flash,deepseek-v4-flash,direct,458,1051,18.861920699986513,1,False,0.00035840000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,463,945,18.875632700001006,1,False,0.00032942000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,456,1103,19.582459500001278,1,False,0.00037268000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,461,1020,19.880312799999956,1,False,0.00035014000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,464,1026,20.04633830000239,1,False,0.00035224000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,462,1081,20.258136100004776,1,False,0.00036736
deepseek_v4_flash,deepseek-v4-flash,direct,452,1100,20.919078199993237,1,False,0.0003712800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,465,1204,21.438137100005406,1,False,0.00040222
deepseek_v4_flash,deepseek-v4-flash,direct,459,1197,21.54436810000334,1,False,0.00039942
deepseek_v4_flash,deepseek-v4-flash,direct,450,1109,21.764759800003958,1,False,0.00037352
deepseek_v4_flash,deepseek-v4-flash,direct,455,1257,22.5198226999928,1,False,0.00041566000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,452,1199,22.67171930000768,1,False,0.00039900000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,456,1167,23.96886620001169,1,False,0.0003906
deepseek_v4_flash,deepseek-v4-flash,direct,460,1378,24.016814400005387,1,False,0.00045024
deepseek_v4_flash,deepseek-v4-flash,direct,453,1311,24.683107999997446,1,False,0.00043050000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,452,557,10.728961300002993,1,False,0.00021924000000000002
deepseek_v4_flash,deepseek-v4-flash,direct,454,1338,24.9064997999958,1,False,0.0004382
deepseek_v4_flash,deepseek-v4-flash,direct,460,669,12.770019500007038,1,False,0.00025172000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,460,1383,26.057943299994804,1,False,0.00045164
deepseek_v4_flash,deepseek-v4-flash,direct,453,1461,26.121719500006293,1,False,0.00047250000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,451,1032,16.642865900008474,1,False,0.00035210000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,460,812,14.388481200003298,1,False,0.00029176
deepseek_v4_flash,deepseek-v4-flash,direct,452,1553,27.09832710000046,1,False,0.00049812
deepseek_v4_flash,deepseek-v4-flash,direct,445,1439,27.412082199996803,1,False,0.00046522
deepseek_v4_flash,deepseek-v4-flash,direct,463,1627,27.637771599998814,1,False,0.0005203800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,450,839,14.827984600007767,1,False,0.00029792
deepseek_v4_flash,deepseek-v4-flash,direct,449,821,14.530375100002857,1,False,0.00029274
deepseek_v4_flash,deepseek-v4-flash,direct,455,813,14.876069100006134,1,False,0.00029134
deepseek_v4_flash,deepseek-v4-flash,direct,445,1705,29.237130399997113,1,False,0.0005397
deepseek_v4_flash,deepseek-v4-flash,direct,466,835,14.0087857000035,1,False,0.00029904000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,462,1743,29.964412700006505,1,False,0.00055272
deepseek_v4_flash,deepseek-v4-flash,direct,476,706,12.446111199998995,1,False,0.00026432
deepseek_v4_flash,deepseek-v4-flash,direct,468,965,17.23782239999855,1,False,0.00033572
deepseek_v4_flash,deepseek-v4-flash,direct,471,905,16.318384300000616,1,False,0.00031934000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,453,1718,31.875888300011866,1,False,0.0005444600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,473,931,15.891333200008376,1,False,0.00032690000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,478,987,16.71229479998874,1,False,0.00034328
deepseek_v4_flash,deepseek-v4-flash,direct,473,740,13.47960449999664,1,False,0.00027342
deepseek_v4_flash,deepseek-v4-flash,direct,464,1015,18.118359699990833,1,False,0.0003491600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,471,750,13.654496800008928,1,False,0.00027594000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,471,823,13.907060300000012,1,False,0.00029638000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,470,1027,17.236976399988635,1,False,0.00035336
deepseek_v4_flash,deepseek-v4-flash,direct,458,1267,20.726051300007384,1,False,0.00041888000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,458,1245,20.021731799992267,1,False,0.00041272000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,473,745,13.723334299997077,1,False,0.00027482000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,468,980,17.814954799992847,1,False,0.00033992000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,470,640,11.454876900010277,1,False,0.00024500000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,467,965,16.974989099995582,1,False,0.00033558000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,471,612,11.108580500003882,1,False,0.00023730000000000002
deepseek_v4_flash,deepseek-v4-flash,direct,473,1042,17.069468700006837,1,False,0.0003579800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,473,1157,20.2101510999928,1,False,0.00039018000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,471,1426,23.784745400000247,1,False,0.00046522
deepseek_v4_flash,deepseek-v4-flash,direct,469,1441,23.883470500004478,1,False,0.00046914000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,469,403,7.855581499999971,1,False,0.00017850000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,466,511,9.564765599992825,1,False,0.00020832
deepseek_v4_flash,deepseek-v4-flash,direct,471,903,15.507836899996619,1,False,0.00031878
deepseek_v4_flash,deepseek-v4-flash,direct,458,1698,27.216575600003125,1,False,0.00053956
deepseek_v4_flash,deepseek-v4-flash,direct,467,984,16.626530199995614,1,False,0.00034090000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,470,1202,19.926074400005746,1,False,0.00040236000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,446,2142,39.07982290000655,1,False,0.0006622000000000002
deepseek_v4_flash,deepseek-v4-flash,direct,454,2192,39.88360180000018,1,False,0.0006773200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,451,1692,28.10075829998823,1,False,0.0005369000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,468,1058,17.82779290000326,1,False,0.00036176
deepseek_v4_flash,deepseek-v4-flash,direct,466,1272,22.257173099991633,1,False,0.00042140000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,460,2400,40.80273969999689,1,False,0.0007364000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,474,1616,26.196452999996836,1,False,0.00051884
deepseek_v4_flash,deepseek-v4-flash,direct,474,1450,24.571666999996523,1,False,0.00047236000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,467,982,17.49393539999437,1,False,0.00034034
deepseek_v4_flash,deepseek-v4-flash,direct,460,1614,27.64437569999427,1,False,0.00051632
deepseek_v4_flash,deepseek-v4-flash,direct,456,2254,42.25668120000046,1,False,0.00069496
deepseek_v4_flash,deepseek-v4-flash,direct,470,1376,22.68943899999431,1,False,0.00045108
deepseek_v4_flash,deepseek-v4-flash,direct,467,851,15.212801400004537,1,False,0.00030366000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,472,617,10.822451900006854,1,False,0.00023884000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,456,2313,42.86999059999653,1,False,0.0007114800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,478,732,12.57106180000119,1,False,0.00027188
deepseek_v4_flash,deepseek-v4-flash,direct,472,1348,23.570995699992636,1,False,0.0004435200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,468,846,15.174035800009733,1,False,0.00030240000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,462,773,14.09226329998637,1,False,0.00028112
deepseek_v4_flash,deepseek-v4-flash,direct,471,1590,25.75299019999511,1,False,0.0005111400000000001
deepseek_v4_flash,deepseek-v4-flash,direct,470,1030,17.12713619999704,1,False,0.00035420000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,476,1636,28.279246999998577,1,False,0.00052472
deepseek_v4_flash,deepseek-v4-flash,direct,463,864,14.237113600000157,1,False,0.00030674
deepseek_v4_flash,deepseek-v4-flash,direct,473,1287,20.63362990001042,1,False,0.00042658
deepseek_v4_flash,deepseek-v4-flash,direct,464,1107,19.869161900001927,1,False,0.00037492000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,469,1650,26.09439339999517,1,False,0.0005276600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,477,708,11.797340500008431,1,False,0.00026502
deepseek_v4_flash,deepseek-v4-flash,direct,466,1394,23.09069919999456,1,False,0.00045556000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,473,1041,19.055491100007202,1,False,0.0003577
deepseek_v4_flash,deepseek-v4-flash,direct,468,1732,28.0890275999991,1,False,0.00055048
deepseek_v4_flash,deepseek-v4-flash,direct,465,1785,29.238270599991665,1,False,0.0005649000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,477,1014,17.768160899999202,1,False,0.00035070000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,482,677,11.881430099994759,1,False,0.00025704000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,469,2065,35.14166779999505,1,False,0.00064386
deepseek_v4_flash,deepseek-v4-flash,direct,476,868,14.509983399999328,1,False,0.00030968
deepseek_v4_flash,deepseek-v4-flash,direct,475,449,8.047633700000006,1,False,0.00019222000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,474,2086,33.43712519999826,1,False,0.0006504400000000001
deepseek_v4_flash,deepseek-v4-flash,direct,474,1145,19.106400999997277,1,False,0.00038696000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,476,1023,16.671400099992752,1,False,0.00035308000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,467,584,11.351030600009835,1,False,0.00022890000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,465,1199,20.93336470000213,1,False,0.00040082000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,469,805,13.69739750000008,1,False,0.00029106000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,468,1657,28.746193400002085,1,False,0.00052948
deepseek_v4_flash,deepseek-v4-flash,direct,473,675,11.51655679999385,1,False,0.00025522
deepseek_v4_flash,deepseek-v4-flash,direct,471,870,14.775282699993113,1,False,0.00030954
deepseek_v4_flash,deepseek-v4-flash,direct,464,1447,25.902806899990537,1,False,0.00047012
deepseek_v4_flash,deepseek-v4-flash,direct,472,868,15.940625200004433,1,False,0.00030912
deepseek_v4_flash,deepseek-v4-flash,direct,467,531,9.243915200000629,1,False,0.00021406
deepseek_v4_flash,deepseek-v4-flash,direct,472,912,16.268545200000517,1,False,0.00032144000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,471,2227,39.43375589999778,1,False,0.0006895000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,470,664,11.573760900006164,1,False,0.00025172000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,477,890,16.443731899998966,1,False,0.00031598
deepseek_v4_flash,deepseek-v4-flash,direct,479,1229,22.159817899999325,1,False,0.00041118000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,467,1639,27.400154499991913,1,False,0.0005243000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,468,1439,25.246936700001243,1,False,0.00046844000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,470,1736,30.398838199995225,1,False,0.0005518800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,468,975,16.946699600011925,1,False,0.00033852
deepseek_v4_flash,deepseek-v4-flash,direct,471,832,15.040626800007885,1,False,0.00029890000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,486,531,10.025309400007245,1,False,0.00021672000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,476,1143,20.41990249999799,1,False,0.00038668000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,472,996,18.058718500004034,1,False,0.00034496000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,472,1001,16.84055300000182,1,False,0.00034636000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,482,1058,18.80478910000238,1,False,0.00036372000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,478,634,12.010078599996632,1,False,0.00024444
deepseek_v4_flash,deepseek-v4-flash,direct,473,1735,31.03113800000574,1,False,0.0005520200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,473,856,16.052286199992523,1,False,0.0003059
deepseek_v4_flash,deepseek-v4-flash,direct,490,653,11.877736899987212,1,False,0.00025144
deepseek_v4_flash,deepseek-v4-flash,direct,490,427,7.764726800000062,1,False,0.00018816000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,487,374,7.79815360000066,1,False,0.00017290000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,485,736,12.559988199995132,1,False,0.00027398
deepseek_v4_flash,deepseek-v4-flash,direct,477,1358,22.206035900002462,1,False,0.00044701999999999996
deepseek_v4_flash,deepseek-v4-flash,direct,472,803,14.308633900000132,1,False,0.00029092000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,486,685,11.792631200005417,1,False,0.00025984
deepseek_v4_flash,deepseek-v4-flash,direct,490,698,12.446251999994274,1,False,0.00026404
deepseek_v4_flash,deepseek-v4-flash,direct,488,533,10.16132220000145,1,False,0.00021756
deepseek_v4_flash,deepseek-v4-flash,direct,469,1996,34.91269739999552,1,False,0.00062454
deepseek_v4_flash,deepseek-v4-flash,direct,466,1199,21.024999000001117,1,False,0.00040096
deepseek_v4_flash,deepseek-v4-flash,direct,464,2000,34.88475620000099,1,False,0.00062496
deepseek_v4_flash,deepseek-v4-flash,direct,492,779,14.001882900003693,1,False,0.00028700000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,474,1219,19.878865899998345,1,False,0.00040768000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,472,1213,21.78767859999789,1,False,0.00040572000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,477,1214,21.45804950001184,1,False,0.0004067
deepseek_v4_flash,deepseek-v4-flash,direct,495,916,15.984479200007627,1,False,0.00032578
deepseek_v4_flash,deepseek-v4-flash,direct,473,1754,31.26921189999848,1,False,0.00055734
deepseek_v4_flash,deepseek-v4-flash,direct,489,659,11.21395350000239,1,False,0.00025298000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,444,546,11.09334829999716,1,False,0.00021504000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,477,1371,23.596926300000632,1,False,0.0004506600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,441,626,11.520335799999884,1,False,0.00023702000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,474,1744,30.30074869999953,1,False,0.0005546800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,484,728,13.22288450000633,1,False,0.00027160000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,470,1511,26.8391558000003,1,False,0.00048888
deepseek_v4_flash,deepseek-v4-flash,direct,486,1178,19.654011999999057,1,False,0.00039788000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,436,482,9.017219999994268,1,False,0.000196
deepseek_v4_flash,deepseek-v4-flash,direct,474,1367,23.858823099988513,1,False,0.00044912000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,490,947,15.363131300007808,1,False,0.00033376000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,436,632,10.851583199997549,1,False,0.000238
deepseek_v4_flash,deepseek-v4-flash,direct,443,535,10.251630800004932,1,False,0.00021182000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,484,911,16.130919200004428,1,False,0.00032284
deepseek_v4_flash,deepseek-v4-flash,direct,491,1126,18.625263200010522,1,False,0.00038402000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,488,976,16.018163100001402,1,False,0.0003416
deepseek_v4_flash,deepseek-v4-flash,direct,444,719,13.167597199993907,1,False,0.00026348
deepseek_v4_flash,deepseek-v4-flash,direct,474,2210,36.20816219999688,1,False,0.0006851600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,447,809,14.526691899998696,1,False,0.00028910000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,434,740,14.822070599999279,1,False,0.00026796000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,478,2228,36.284697800001595,1,False,0.00069076
deepseek_v4_flash,deepseek-v4-flash,direct,439,960,15.96666940000432,1,False,0.00033025999999999997
deepseek_v4_flash,deepseek-v4-flash,direct,488,1094,19.159445899989805,1,False,0.00037464000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,435,719,12.885413800002425,1,False,0.00026222
deepseek_v4_flash,deepseek-v4-flash,direct,446,888,16.451811199993244,1,False,0.00031108000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,442,733,13.576992999995127,1,False,0.00026712000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,435,862,15.641865599987796,1,False,0.00030226
deepseek_v4_flash,deepseek-v4-flash,direct,447,632,11.868029199991724,1,False,0.00023954000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,445,917,16.903640699994867,1,False,0.0003190600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,439,836,16.20122890001221,1,False,0.00029554
deepseek_v4_flash,deepseek-v4-flash,direct,438,998,16.927204099993105,1,False,0.00034076000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,438,808,13.45618110000214,1,False,0.00028756
deepseek_v4_flash,deepseek-v4-flash,direct,447,853,15.201692899994669,1,False,0.00030142
deepseek_v4_flash,deepseek-v4-flash,direct,434,853,15.458611399997608,1,False,0.0002996
deepseek_v4_flash,deepseek-v4-flash,direct,445,1094,19.546110399998724,1,False,0.00036862000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,477,2165,37.85305180000432,1,False,0.00067298
deepseek_v4_flash,deepseek-v4-flash,direct,486,1417,25.093762499993318,1,False,0.0004648000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,442,736,13.569190000009257,1,False,0.00026796000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,445,1068,19.257938900002046,1,False,0.00036134000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,473,2400,41.92212199998903,1,False,0.0007382200000000002
deepseek_v4_flash,deepseek-v4-flash,direct,449,1209,21.2346455000079,1,False,0.00040138000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,451,491,8.775491399996099,1,False,0.00020062000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,451,523,10.410822399993776,1,False,0.00020958000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,487,1740,28.43728430000192,1,False,0.0005553800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,443,764,13.804939599998761,1,False,0.00027594
deepseek_v4_flash,deepseek-v4-flash,direct,488,1869,30.400139699995634,1,False,0.00059164
deepseek_v4_flash,deepseek-v4-flash,direct,431,1050,17.23087860000669,1,False,0.00035434
deepseek_v4_flash,deepseek-v4-flash,direct,434,915,15.985672499999055,1,False,0.00031696000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,436,1363,23.524014200011152,1,False,0.00044268000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,434,1370,24.455225900004734,1,False,0.00044436000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,439,1507,24.111303900004714,1,False,0.0004834200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,449,763,13.773923500004457,1,False,0.0002765
deepseek_v4_flash,deepseek-v4-flash,direct,454,824,13.886515499994857,1,False,0.00029428
deepseek_v4_flash,deepseek-v4-flash,direct,430,1290,22.16060310001194,1,False,0.00042140000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,440,815,14.923254699999234,1,False,0.0002898
deepseek_v4_flash,deepseek-v4-flash,direct,445,796,14.549074599999585,1,False,0.00028518
deepseek_v4_flash,deepseek-v4-flash,direct,438,1144,19.24118169999565,1,False,0.00038164000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,441,997,17.644614600008936,1,False,0.00034090000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,447,873,14.639708500006236,1,False,0.00030702
deepseek_v4_flash,deepseek-v4-flash,direct,447,1460,24.035136699996656,1,False,0.00047138
deepseek_v4_flash,deepseek-v4-flash,direct,434,1092,19.611942400006228,1,False,0.00036652000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,445,884,15.279707099994994,1,False,0.00030982
deepseek_v4_flash,deepseek-v4-flash,direct,444,599,10.490122000002884,1,False,0.00022988000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,442,852,14.939121400006115,1,False,0.00030044000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,444,652,11.55287739999767,1,False,0.00024472000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,495,2205,35.69675189998816,1,False,0.0006867
deepseek_v4_flash,deepseek-v4-flash,direct,443,732,13.263139400005457,1,False,0.00026698
deepseek_v4_flash,deepseek-v4-flash,direct,451,1203,21.109605300007388,1,False,0.00039998000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,452,1244,20.314271099996404,1,False,0.0004116000000000001
deepseek_v4_flash,deepseek-v4-flash,direct,486,2143,33.85893329999817,1,False,0.00066808
deepseek_v4_flash,deepseek-v4-flash,direct,438,832,14.937325599996257,1,False,0.00029428
deepseek_v4_flash,deepseek-v4-flash,direct,433,783,14.39920689999417,1,False,0.00027986
deepseek_v4_flash,deepseek-v4-flash,direct,452,1376,22.20340359999682,1,False,0.0004485600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,452,831,13.93676250000135,1,False,0.00029596000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,439,995,17.496838200007915,1,False,0.00034006000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,452,791,13.968843400012702,1,False,0.00028476000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,488,2400,38.5198553000082,1,False,0.0007403200000000001
deepseek_v4_flash,deepseek-v4-flash,direct,446,989,16.217510800008313,1,False,0.00033936000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,445,1002,17.859145399997942,1,False,0.00034286
deepseek_v4_flash,deepseek-v4-flash,direct,438,1251,20.720592300000135,1,False,0.00041160000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,448,864,14.251457100006519,1,False,0.00030464000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,458,697,11.956175500003155,1,False,0.00025928
deepseek_v4_flash,deepseek-v4-flash,direct,449,1711,31.004570700009936,1,False,0.0005419400000000001
deepseek_v4_flash,deepseek-v4-flash,direct,433,1096,18.41539370000828,1,False,0.00036750000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,468,693,11.513793700010865,1,False,0.00025956000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,456,620,11.599818100003176,1,False,0.00023744000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,444,1362,24.6536616999947,1,False,0.00044352000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,439,1145,19.851897999993525,1,False,0.00038206000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,450,951,17.404340099994442,1,False,0.00032928000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,445,1719,30.480423100001644,1,False,0.00054362
deepseek_v4_flash,deepseek-v4-flash,direct,437,1149,18.270486499997787,1,False,0.00038290000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,448,1162,20.660096000006888,1,False,0.00038808000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,452,1536,26.114371900010156,1,False,0.0004933600000000001
deepseek_v4_flash,deepseek-v4-flash,direct,445,1019,17.150038399995537,1,False,0.00034762000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,440,1089,18.051644399994984,1,False,0.00036652000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,451,922,16.278876100011985,1,False,0.0003213
deepseek_v4_flash,deepseek-v4-flash,direct,444,448,8.655860799990478,1,False,0.00018760000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,453,555,10.426637799988384,1,False,0.00021882000000000002
deepseek_v4_flash,deepseek-v4-flash,direct,439,1160,20.703488600003766,1,False,0.00038626
deepseek_v4_flash,deepseek-v4-flash,direct,456,721,13.055321199994069,1,False,0.00026572000000000005
