task_id,domain,difficulty,agent,model,trial,cc_precision,cc_recall,cc_f1,success_f1,failure_f1,required_observation_recall,overconstraint_rate,underspecification_rate,donespec_valid,near_miss_detection_rate,near_miss_false_accept_rate,valid_accept_rate,verifier_robustness_balanced_accuracy,task_success,own_spec_pass,spec_action_consistency,self_violation_rate,quadrant,mutation_id,mutation_class,mutation_taxon,failure_mode,violated_criteria,failure_family
calendar_045,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_045_failure_002,side_effect
calendar_034,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_034_failure_002,side_effect
calendar_047,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_047_failure_002,side_effect
calendar_059,calendar,L3,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_059_failure_002,side_effect
calendar_038,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_038_failure_002,side_effect
calendar_056,calendar,L3,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_056_failure_002,side_effect
calendar_036,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_036_failure_002,side_effect
calendar_040,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_040_failure_002,side_effect
calendar_025,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_025_failure_002,side_effect
calendar_050,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_050_failure_002,side_effect
calendar_033,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_033_failure_002,side_effect
calendar_055,calendar,L3,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_055_failure_002,side_effect
calendar_027,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_027_failure_002,side_effect
calendar_041,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_041_failure_002,side_effect
calendar_048,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_048_failure_002,side_effect
