model,provider_model,agent,input_tokens,output_tokens,latency_s,attempts,token_estimated,estimated_cost_usd
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,691,749,8.92082169999776,1,False,0.00030646000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,688,1194,13.615021800003888,1,False,0.00043064000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,686,1621,20.283887499994307,1,False,0.0005499200000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,690,768,9.524553600000218,1,False,0.00031164
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,685,742,9.420983099997102,1,False,0.00030366000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,686,456,6.039517799996247,1,False,0.00022372000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,685,1444,17.540718999996898,1,False,0.00050022
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,690,503,6.534992699998838,1,False,0.00023744
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,697,431,5.844294599999557,1,False,0.00021826000000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,684,689,9.018700000000536,1,False,0.00028868
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,687,1532,19.614527600002475,1,False,0.0005251400000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,684,1039,12.070093300004373,1,False,0.00038668000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,684,699,9.376958200002264,1,False,0.00029148
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,690,652,8.201041200001782,1,False,0.00027916000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,690,1218,15.14207180000085,1,False,0.00043764000000000005
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,689,529,7.188400899998669,1,False,0.00024458
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,689,525,6.5797160000001895,1,False,0.00024346
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,688,992,12.686051699995005,1,False,0.00037408000000000005
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,691,843,10.476454499999818,1,False,0.00033278
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,690,1044,11.943386600003578,1,False,0.00038892000000000006
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,684,981,11.553761499999382,1,False,0.00037044
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,687,1335,16.606437900001765,1,False,0.00046998
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,694,1333,15.403377999995428,1,False,0.00047040000000000005
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,685,1122,13.951625800000329,1,False,0.00041006000000000007
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,687,1887,22.640351900001406,1,False,0.0006245399999999999
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,685,1279,16.182548299999326,1,False,0.0004540200000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,687,1015,12.894172700005583,1,False,0.00038038000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,691,947,11.39291019999655,1,False,0.0003619
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,693,747,8.777897399995709,1,False,0.0003061800000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,686,599,7.8953494999950635,1,False,0.00026376000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,695,1140,13.766229700006079,1,False,0.00041650000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,687,860,10.124765200002003,1,False,0.00033698
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,689,1083,12.98657789999561,1,False,0.00039970000000000007
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,685,794,9.512658999999985,1,False,0.00031822
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,685,1333,15.668636300004437,1,False,0.00046914
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,693,690,8.856011399999261,1,False,0.00029022000000000005
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,686,934,11.909088300002622,1,False,0.00035756000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,685,679,8.8972797000024,1,False,0.00028602
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,687,1396,16.02585309999995,1,False,0.00048706000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,683,1657,19.6199551000027,1,False,0.0005595800000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,688,1094,14.04944930000056,1,False,0.00040264000000000006
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,689,681,8.925891000006231,1,False,0.00028713999999999996
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,686,1173,14.679750700001023,1,False,0.0004244800000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,690,829,9.86912430000666,1,False,0.00032872
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,691,1619,18.61368229999789,1,False,0.0005500600000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,690,976,11.650397500001418,1,False,0.00036988000000000006
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,691,538,6.8218343000044115,1,False,0.00024738
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,688,1057,13.470458399999188,1,False,0.00039228
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,690,665,8.497364499999094,1,False,0.0002828
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,693,1786,20.422066099999938,1,False,0.0005971
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,695,2300,28.177759199999855,1,False,0.0007413000000000002
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,691,1113,13.695970400003716,1,False,0.00040838000000000007
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,698,523,6.6013060999976005,1,False,0.00024416000000000005
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,699,806,9.976205199993274,1,False,0.0003235400000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,691,911,11.12120860000141,1,False,0.00035182000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,692,1635,19.368214299996907,1,False,0.0005546800000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,694,1073,12.643545200000517,1,False,0.00039760000000000007
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,690,851,10.970015999999305,1,False,0.0003348800000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,668,554,6.8319084999966435,1,False,0.00024864
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,692,539,7.423126299996511,1,False,0.0002478
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,695,731,8.509935100002622,1,False,0.00030198000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,693,1445,17.646846700001333,1,False,0.00050162
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,693,884,10.99069910000253,1,False,0.00034454
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,664,788,9.389657299994724,1,False,0.00031360000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,671,566,7.102123099997698,1,False,0.00025242
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,700,1388,15.938166400002956,1,False,0.00048664000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,692,928,11.725533900003938,1,False,0.00035672000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,692,2400,29.34351610000158,1,False,0.0007688800000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,665,705,9.65915479999967,1,False,0.0002905
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,667,561,7.4977209999997285,1,False,0.00025046000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,669,939,12.08894539999892,1,False,0.00035658000000000006
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,668,561,7.66546709999966,1,False,0.0002506
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,664,485,6.019960599995102,1,False,0.00022876000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,665,1318,15.063266900004237,1,False,0.00046214000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,666,632,8.56052500000078,1,False,0.00027020000000000006
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,665,746,9.473209700001462,1,False,0.00030198000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,666,732,8.741201199998613,1,False,0.00029820000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,659,926,11.566286799999943,1,False,0.00035154
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,666,862,10.180783499999961,1,False,0.0003346
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,664,515,6.80814570000075,1,False,0.00023716
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,667,857,11.0657302000036,1,False,0.00033334000000000006
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,666,1115,13.900939899998775,1,False,0.0004054400000000001
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,665,521,7.149995200001285,1,False,0.00023898000000000002
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,668,982,12.732264700003725,1,False,0.00036848
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,659,1045,12.693436699999438,1,False,0.00038486
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,662,619,8.403047899999365,1,False,0.000266
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,693,758,9.984957000000577,1,False,0.00030926
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,659,1708,20.035215299998526,1,False,0.0005705000000000002
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,668,571,7.016827000006742,1,False,0.00025340000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,669,1111,13.013643000005686,1,False,0.00040474000000000006
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,671,875,10.413114399998449,1,False,0.00033894000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,661,1063,14.005122300004587,1,False,0.00039018000000000006
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,660,1116,13.77590169999894,1,False,0.00040488
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,666,566,7.428216300002532,1,False,0.00025172000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,667,660,9.131695600000967,1,False,0.00027818
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,671,765,9.317669000003661,1,False,0.00030814000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,663,669,8.143714199999522,1,False,0.00028014000000000007
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,660,1391,17.616613499994855,1,False,0.00048188
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,667,673,8.918573599999945,1,False,0.00028182000000000006
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,663,1399,18.11562910000066,1,False,0.00048454000000000005
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,661,854,10.580955799996445,1,False,0.00033166
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,665,1255,16.162568899999314,1,False,0.00044450000000000007
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,667,1657,18.82173459999467,1,False,0.00055734
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,662,1050,13.903480100001616,1,False,0.00038668000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,668,1402,17.558272000002034,1,False,0.00048608000000000006
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,669,601,8.097567199998593,1,False,0.00026194000000000006
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,666,811,10.46897569999419,1,False,0.00032032
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,668,1272,15.184791500003485,1,False,0.00044968000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,663,409,5.531563399999868,1,False,0.00020734000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,664,684,8.540787100006128,1,False,0.00028448000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,663,1110,14.004567299998598,1,False,0.00040362
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,668,544,6.918058200004452,1,False,0.00024584000000000005
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,667,577,7.661575599995558,1,False,0.00025494
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,669,1368,16.071978700005275,1,False,0.00047670000000000004
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,668,606,8.363749900003313,1,False,0.00026320000000000006
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,665,557,7.19819809999899,1,False,0.00024906
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,664,628,7.671674299999722,1,False,0.00026880000000000003
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,668,879,10.486183100001654,1,False,0.00033964000000000005
deepseek_v4_flash,deepseek-v4-flash,direct_token_matched,658,1015,12.024796899997455,1,False,0.00037632000000000003
