task_id,domain,difficulty,agent,model,trial,cc_precision,cc_recall,cc_f1,success_f1,failure_f1,required_observation_recall,overconstraint_rate,underspecification_rate,donespec_valid,near_miss_detection_rate,near_miss_false_accept_rate,valid_accept_rate,verifier_robustness_balanced_accuracy,task_success,own_spec_pass,spec_action_consistency,self_violation_rate,quadrant,invalid_taxon,invalid_taxon_description
calendar_051,calendar,L4,plan_first,deepseek_v4_flash,0,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bad_spec_bad_execution,invalid_execution_exception,DoneSpec raises during evaluation or cannot be executed.
calendar_046,calendar,L3,plan_first,deepseek_v4_flash,0,1.0,0.3333333333333333,0.5,0.33333333333333337,0.6666666666666666,0.5,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bad_spec_bad_execution,invalid_execution_exception,DoneSpec raises during evaluation or cannot be executed.
calendar_030,calendar,L3,plan_first,deepseek_v4_pro,0,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bad_spec_bad_execution,invalid_execution_exception,DoneSpec raises during evaluation or cannot be executed.
calendar_058,calendar,L4,plan_first,deepseek_v4_pro,0,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bad_spec_bad_execution,invalid_execution_exception,DoneSpec raises during evaluation or cannot be executed.
calendar_014,calendar,L2,spec_first,deepseek_v4_flash,0,1.0,0.3333333333333333,0.5,0.33333333333333337,0.6666666666666666,0.5,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,bad_spec_good_execution,invalid_execution_exception,DoneSpec raises during evaluation or cannot be executed.
calendar_019,calendar,L2,spec_first,deepseek_v4_flash,0,1.0,0.3333333333333333,0.5,0.33333333333333337,0.6666666666666666,0.5,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,bad_spec_good_execution,invalid_execution_exception,DoneSpec raises during evaluation or cannot be executed.
calendar_044,calendar,L3,spec_first,deepseek_v4_flash,0,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,bad_spec_good_execution,invalid_execution_exception,DoneSpec raises during evaluation or cannot be executed.
calendar_053,calendar,L4,spec_first,deepseek_v4_flash,0,1.0,0.3333333333333333,0.5,0.33333333333333337,0.6666666666666666,0.5,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,bad_spec_good_execution,invalid_execution_exception,DoneSpec raises during evaluation or cannot be executed.
calendar_060,calendar,L4,spec_first,deepseek_v4_flash,0,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,bad_spec_good_execution,invalid_execution_exception,DoneSpec raises during evaluation or cannot be executed.
calendar_029,calendar,L3,spec_first,deepseek_v4_pro,0,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,bad_spec_good_execution,invalid_execution_exception,DoneSpec raises during evaluation or cannot be executed.
calendar_041,calendar,L3,spec_first,deepseek_v4_pro,0,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,bad_spec_good_execution,invalid_execution_exception,DoneSpec raises during evaluation or cannot be executed.
email_015,email,L2,direct,deepseek_v4_flash,0,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bad_spec_bad_execution,invalid_execution_exception,DoneSpec raises during evaluation or cannot be executed.
