task_id,domain,difficulty,model,agent,trial,execution_mode,spec_parse_status,action_parse_status,task_success,own_spec_pass,self_violation_rate,num_tool_calls,num_mutating_tool_calls,spec_prompt_chars,action_prompt_chars,spec_latency_s,action_latency_s,missing_precondition_steps,unknown_tool_steps,permission_denied_steps,side_effect_steps,confirmation_steps,unique_actions,action_sequence
calendar_073,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2052,3262,25.94252249999772,39.563759700002265,0,0,0,0,0,0,
calendar_062,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2034,3190,26.8871928999979,39.80225900000005,0,0,0,0,0,0,
calendar_072,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2041,3315,24.48271139999997,42.530023399998754,0,0,0,0,0,0,
calendar_040,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2012,2999,26.200452199998836,41.07975379999698,0,0,0,0,0,0,
calendar_079,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1981,3218,25.92612949999966,41.565077200000815,0,0,0,0,0,0,
calendar_082,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2000,3233,25.088572000000568,42.556388199998764,0,0,0,0,0,0,
calendar_052,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1952,2925,27.881229099999473,41.66301800000292,0,0,0,0,0,0,
calendar_053,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1987,2951,30.037099900000612,42.13718719999815,0,0,0,0,0,0,
calendar_035,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2003,3002,33.10933909999949,39.204615799997555,0,0,0,0,0,0,
calendar_023,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1995,3013,30.32778160000089,42.657003899999836,0,0,0,0,0,0,
calendar_037,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2026,3059,35.10054339999988,39.683024199999636,0,0,0,0,0,0,
calendar_025,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1989,3022,34.14642939999976,41.68388590000177,0,0,0,0,0,0,
calendar_034,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,2016,3037,44.11405939999895,35.76612380000006,0,0,0,0,0,1,calendar.inspect_state
calendar_074,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2060,3283,39.09021980000034,41.611202899999626,0,0,0,0,0,0,
calendar_071,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2045,3287,40.35629440000048,41.71180860000095,0,0,0,0,0,0,
calendar_067,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,fallback,invalid_no_fallback,0.0,0.0,1.0,0,0,2032,3226,41.471276000000216,41.90202649999992,0,0,0,0,0,0,
calendar_063,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2011,3269,41.764023600000655,41.87244379999902,0,0,0,0,0,0,
calendar_021,calendar,L2,deepseek_v4_flash,direct,0,tool_plan_executor,fallback,invalid_no_fallback,0.0,0.0,1.0,0,0,2008,2978,42.80889820000084,42.01388319999751,0,0,0,0,0,0,
calendar_085,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,6,2,2002,3354,12.614234900000156,35.8320891000003,0,0,0,0,1,6,calendar.inspect_state calendar.check_constraints calendar.verify_artifact confirm calendar.apply_update send_invites
calendar_088,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2029,3216,8.599495900001784,41.50844180000058,0,0,0,0,0,0,
calendar_086,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,2042,3234,15.288201300001674,39.00279909999881,0,0,0,0,1,5,calendar.inspect_state calendar.check_constraints confirm calendar.apply_update send_invites
calendar_119,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,2084,3563,18.136939099997107,21.442922700000054,0,0,0,0,0,1,calendar.inspect_state
calendar_092,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1998,3287,11.234253799997532,38.737685000000056,0,0,0,0,0,0,
calendar_110,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,2109,3498,9.087552299999516,35.01519550000012,0,0,0,0,0,1,calendar.inspect_state
calendar_090,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2042,3245,14.312873999999283,40.35599020000154,0,0,0,0,0,0,
calendar_087,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2019,3256,18.014486500000203,38.66566100000273,0,0,0,0,0,0,
calendar_100,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2060,3492,8.072636999997485,41.59797089999847,0,0,0,0,0,0,
crm_workflow_021,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1955,2845,15.626184500000818,27.078781700001855,0,0,0,0,0,1,crm.inspect_state
crm_workflow_028,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1987,2945,17.349457299998903,23.772582300000067,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
calendar_089,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2047,3300,15.356996999998955,42.088374800001475,0,0,0,0,0,0,
calendar_091,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,6,2,1984,3271,22.24881649999952,32.685149299999466,0,0,0,0,1,6,calendar.inspect_state calendar.check_constraints calendar.verify_artifact confirm calendar.apply_update send_invites
calendar_108,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2080,3514,10.92511409999861,38.48825410000063,0,0,0,0,0,0,
calendar_120,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,2078,3563,13.115704699997877,31.979804599999625,0,0,0,0,0,1,calendar.inspect_state
crm_workflow_026,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1969,2867,18.096636300000682,27.220715600000403,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
calendar_094,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1994,3286,14.813119000002189,41.772822999999335,0,0,0,0,0,0,
calendar_109,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2098,3556,11.581133100000443,39.71721230000185,0,0,0,0,0,0,
calendar_105,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,7,3,2081,3542,23.05886829999872,29.7727804999995,0,0,0,0,1,7,calendar.inspect_state calendar.check_constraints calendar.verify_artifact calendar.record_audit_evidence confirm calendar.apply_update send_invites
calendar_111,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,2069,3574,14.723801000000094,36.47965649999969,0,0,0,0,0,1,calendar.inspect_state
calendar_115,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,7,3,2068,3500,13.479964400001336,37.08752059999824,0,0,0,0,1,7,calendar.inspect_state calendar.check_constraints calendar.verify_artifact calendar.record_audit_evidence confirm calendar.apply_update send_invites
calendar_101,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2104,3576,18.977484800001548,38.398153099999035,0,0,0,0,0,0,
calendar_096,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2007,3161,16.84346739999819,42.0130825999986,0,0,0,0,0,0,
calendar_106,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2101,3538,13.788022199998522,42.12851750000118,0,0,0,0,0,0,
calendar_112,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2081,3577,13.160769100002653,40.90026090000174,0,0,0,0,0,0,
crm_workflow_031,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1949,2968,12.060717400003341,35.83072850000099,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
calendar_117,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2093,3513,11.83208790000208,41.66847119999875,0,0,0,0,0,0,
calendar_102,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2101,3592,17.595065800000157,41.83294839999871,0,0,0,0,0,0,
calendar_095,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,6,2,1987,3228,21.830301599999075,39.48800029999984,0,0,0,0,1,6,calendar.inspect_state calendar.check_constraints calendar.verify_artifact confirm calendar.apply_update send_invites
crm_workflow_027,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1957,2817,11.258651699998154,40.11537200000021,0,0,0,0,0,0,
calendar_116,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2075,3526,13.221566399999574,41.767824099999416,0,0,0,0,0,0,
calendar_093,calendar,L3,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2005,3292,24.264848699996946,39.030634999999165,0,0,0,0,0,0,
calendar_098,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2096,3592,21.88354459999755,40.66964799999914,0,0,0,0,0,0,
calendar_103,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2065,3509,19.776723999999376,41.95839710000291,0,0,0,0,0,0,
calendar_107,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2081,3526,19.441150099999504,41.069339599998784,0,0,0,0,0,0,
crm_workflow_034,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1953,2900,17.435582499998418,33.46773060000123,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
calendar_099,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2063,3561,23.50482330000159,40.510027999996964,0,0,0,0,0,0,
calendar_097,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2082,3506,22.702652699997998,41.88782590000119,0,0,0,0,0,0,
calendar_118,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2095,3544,15.423780500001158,41.98024870000154,0,0,0,0,0,0,
calendar_114,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2102,3523,19.99642660000245,39.4921396000027,0,0,0,0,0,0,
crm_workflow_038,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1977,2952,16.78353860000061,30.55515910000031,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
calendar_104,calendar,L4,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,2076,3535,22.71742350000204,41.273704300001555,0,0,0,0,0,0,
crm_workflow_032,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1975,2965,17.01055329999872,36.33243349999975,0,0,0,0,0,1,crm.inspect_state
crm_workflow_036,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,1,0,1958,2925,23.70531050000136,29.210438800000702,0,0,0,0,0,1,crm.inspect_state
crm_workflow_043,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1936,2851,9.082204599999386,31.98678210000071,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
crm_workflow_022,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1956,2825,17.955145200001425,40.95658790000016,0,0,0,0,0,0,
crm_workflow_040,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1988,2955,12.735231200000271,35.92617059999975,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
crm_workflow_024,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1971,2985,20.048317299999326,40.81620810000095,0,0,0,0,0,0,
crm_workflow_033,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1957,2878,16.78603320000184,40.46177670000179,0,0,0,0,0,0,
crm_workflow_029,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1960,2895,23.715672400001495,37.01507750000019,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
crm_workflow_035,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1952,2826,16.73958599999969,40.68828190000204,0,0,0,0,0,0,
crm_workflow_025,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1941,2858,21.22989719999896,41.304018599999836,0,0,0,0,0,0,
crm_workflow_023,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,2,0,1961,2903,29.882727799998975,34.29876839999997,0,0,0,0,0,2,crm.inspect_state crm.check_constraints
crm_workflow_041,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1943,2951,11.020763400003489,41.426241299999674,0,0,0,0,0,0,
crm_workflow_039,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1967,2900,35.562806800000544,20.13356940000085,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
crm_workflow_042,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,invalid_no_fallback,0.0,0.0,1.0,0,0,1949,2894,15.262835300000006,38.01979120000033,0,0,0,0,0,0,
crm_workflow_044,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1959,3032,12.772303000001557,36.114492300002894,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
crm_workflow_030,crm_workflow,L2,deepseek_v4_flash,direct,0,tool_plan_executor,parsed,parsed,0.0,0.0,1.0,5,2,1964,2878,31.76541559999896,35.854524200000014,0,0,0,0,1,5,crm.inspect_state crm.check_constraints confirm crm.apply_update send_notification
